"parts"	"mor"
"名詞"	"こと"
"助詞"	"に"
"名詞"	"教頭"
"助詞"	"は"
"名詞"	"古賀"
"名詞"	"君"
"助詞"	"の"
"名詞"	"転任"
"助詞"	"を"
"名詞"	"非常"
"助詞"	"に"
"名詞"	"残念"
"動詞"	"がる"
"動詞"	"れる"
"助動詞"	"た"
"助詞"	"が"
"記号"	"、"
"名詞"	"私"
"助詞"	"は"
"副詞"	"少々"
"名詞"	"反対"
"助詞"	"で"
"名詞"	"古賀"
"名詞"	"君"
"助詞"	"が"
"名詞"	"一日"
"助詞"	"も"
"形容詞"	"早い"
"名詞"	"当地"
"助詞"	"を"
"動詞"	"去る"
"動詞"	"れる"
"名詞"	"の"
"助詞"	"を"
"名詞"	"希望"
"動詞"	"する"
"助詞"	"て"
"動詞"	"おる"
"助動詞"	"ます"
"記号"	"。"
"名詞"	"延岡"
"助詞"	"は"
"名詞"	"僻遠"
"助詞"	"の"
"名詞"	"地"
"助詞"	"で"
"記号"	"、"
"名詞"	"当地"
"助詞"	"に"
"動詞"	"比べる"
"助動詞"	"た"
"名詞"	"物質"
"名詞"	"上"
"助詞"	"の"
"名詞"	"不便"
"助詞"	"は"
"動詞"	"ある"
"助動詞"	"だ"
"助動詞"	"う"
"記号"	"。"
"接続詞"	"が"
"記号"	"、"
"動詞"	"聞く"
"名詞"	"ところ"
"助詞"	"に"
"動詞"	"よる"
"助詞"	"ば"
"名詞"	"風俗"
"助詞"	"の"
"副詞"	"すこぶる"
"名詞"	"淳朴"
"助動詞"	"だ"
"名詞"	"所"
"助詞"	"で"
"記号"	"、"
"名詞"	"職員"
"名詞"	"生徒"
"副詞"	"ことごとく"
"名詞"	"上代"
"名詞"	"樸直"
"助詞"	"の"
"名詞"	"気風"
"助詞"	"を"
"動詞"	"帯びる"
"助詞"	"て"
"動詞"	"いる"
"名詞"	"そう"
"助動詞"	"だ"
"助動詞"	"ある"
"記号"	"。"
"名詞"	"心"
"助詞"	"に"
"助詞"	"も"
"形容詞"	"ない"
"名詞"	"お世辞"
"助詞"	"を"
"動詞"	"振る"
"動詞"	"蒔く"
"助詞"	"たり"
"記号"	"、"
"形容詞"	"美しい"
"名詞"	"顔"
"助詞"	"を"
"動詞"	"する"
"助詞"	"て"
"名詞"	"君子"
"助詞"	"を"
"動詞"	"陥れる"
"助詞"	"たり"
"動詞"	"する"
"名詞"	"ハイカラ"
"名詞"	"野郎"
"助詞"	"は"
"名詞"	"一人"
"助詞"	"も"
"形容詞"	"ない"
"助詞"	"と"
"動詞"	"信ずる"
"助詞"	"から"
"動詞"	"する"
"助詞"	"て"
"記号"	"、"
"名詞"	"君"
"助詞"	"の"
"助動詞"	"ごとし"
"名詞"	"温良篤厚"
"助詞"	"の"
"名詞"	"士"
"助詞"	"は"
"副詞"	"必ず"
"連体詞"	"その"
"名詞"	"地方"
"名詞"	"一般"
"助詞"	"の"
"名詞"	"歓迎"
"助詞"	"を"
"動詞"	"受ける"
"動詞"	"られる"
"助詞"	"に"
"名詞"	"相違"
"形容詞"	"ない"
"記号"	"。"
"名詞"	"吾輩"
"助詞"	"は"
"副詞"	"大いに"
"名詞"	"古賀"
"名詞"	"君"
"助詞"	"の"
"名詞"	"ため"
"助詞"	"に"
"連体詞"	"この"
"名詞"	"転任"
"助詞"	"を"
"動詞"	"祝する"
"名詞"	"の"
"助動詞"	"だ"
"助動詞"	"ある"
"記号"	"。"
"名詞"	"終り"
"助詞"	"に"
"動詞"	"臨む"
"助詞"	"で"
"名詞"	"君"
"助詞"	"が"
"名詞"	"延岡"
"助詞"	"に"
"名詞"	"赴任"
"動詞"	"する"
"動詞"	"れる"
"助動詞"	"た"
"記号"	"、"
"連体詞"	"その"
"名詞"	"地"
"助詞"	"の"
"名詞"	"淑女"
"助詞"	"に"
"動詞"	"する"
"助詞"	"て"
"記号"	"、"
"名詞"	"君子"
"助詞"	"の"
"名詞"	"好逑"
"助詞"	"と"
"動詞"	"なる"
"助動詞"	"べし"
"名詞"	"資格"
"動詞"	"ある"
"名詞"	"もの"
"助詞"	"を"
"動詞"	"択ぶ"
"助詞"	"で"
"名詞"	"一日"
"助詞"	"も"
"形容詞"	"早い"
"名詞"	"円満"
"助動詞"	"なり"
"名詞"	"家庭"
"助詞"	"を"
"名詞"	"かたち"
"動詞"	"作る"
"助詞"	"て"
"記号"	"、"
"連体詞"	"かの"
"名詞"	"不貞"
"接頭詞"	"無"
"名詞"	"節"
"助動詞"	"なり"
"名詞"	"お転婆"
"助詞"	"を"
"名詞"	"事実"
"助詞"	"の"
"名詞"	"上"
"助詞"	"において"
"名詞"	"慚死"
"名詞"	"セ氏"
"名詞"	"めん"
"名詞"	"事"
"助詞"	"を"
"名詞"	"希望"
"動詞"	"する"
"助動詞"	"ます"
"記号"	"。"
"感動詞"	"え"
"助動詞"	"へん"
"フィラー"	"え"
"名詞"	"へん"
"助詞"	"と"
"名詞"	"二つ"
"助詞"	"ばかり"
"連体詞"	"大きな"
"名詞"	"咳払い"
"助詞"	"を"
"動詞"	"する"
"助詞"	"て"
"名詞"	"席"
"助詞"	"に"
"動詞"	"着く"
"助動詞"	"た"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"は"
"名詞"	"今度"
"助詞"	"も"
"名詞"	"手"
"助詞"	"を"
"動詞"	"叩く"
"助動詞"	"う"
"助詞"	"と"
"動詞"	"思う"
"助動詞"	"た"
"助詞"	"が"
"記号"	"、"
"接続詞"	"また"
"名詞"	"みんな"
"助詞"	"が"
"名詞"	"おれ"
"助詞"	"の"
"名詞"	"面"
"助詞"	"を"
"動詞"	"見る"
"助詞"	"と"
"名詞"	"いや"
"助動詞"	"だ"
"助詞"	"から"
"記号"	"、"
"名詞"	"やめ"
"助詞"	"に"
"動詞"	"する"
"助詞"	"て"
"動詞"	"おく"
"助動詞"	"た"
"記号"	"。"
"名詞"	"山嵐"
"助詞"	"が"
"動詞"	"坐る"
"助詞"	"と"
"名詞"	"今度"
"助詞"	"は"
"名詞"	"うらなり"
"名詞"	"先生"
"助詞"	"が"
"動詞"	"起る"
"助動詞"	"た"
"記号"	"。"
"名詞"	"先生"
"助詞"	"は"
"接頭詞"	"ご"
"名詞"	"鄭"
"名詞"	"寧"
"助詞"	"に"
"記号"	"、"
"名詞"	"自席"
"助詞"	"から"
"記号"	"、"
"名詞"	"座敷"
"助詞"	"の"
"名詞"	"端"
"助詞"	"の"
"名詞"	"末座"
"助詞"	"まで"
"動詞"	"行く"
"助詞"	"て"
"記号"	"、"
"名詞"	"慇懃"
"助詞"	"に"
"名詞"	"一同"
"助詞"	"に"
"名詞"	"挨拶"
"助詞"	"を"
"動詞"	"する"
"助動詞"	"た"
"名詞"	"上"
"記号"	"、"
"名詞"	"今般"
"助詞"	"は"
"名詞"	"一身上の都合"
"助詞"	"で"
"名詞"	"九州"
"助詞"	"へ"
"動詞"	"参る"
"名詞"	"事"
"助詞"	"に"
"動詞"	"なる"
"助動詞"	"ます"
"助動詞"	"た"
"助詞"	"について"
"記号"	"、"
"接頭詞"	"諸"
"名詞"	"先生"
"名詞"	"方"
"助詞"	"が"
"名詞"	"小生"
"助詞"	"の"
"名詞"	"ため"
"助詞"	"に"
"連体詞"	"この"
"名詞"	"盛大"
"助動詞"	"なり"
"名詞"	"送別"
"名詞"	"会"
"助詞"	"を"
"接頭詞"	"お"
"動詞"	"開く"
"動詞"	"下さる"
"助動詞"	"た"
"名詞"	"の"
"助詞"	"は"
"記号"	"、"
"副詞"	"まことに"
"名詞"	"感銘"
"助詞"	"の"
"名詞"	"至り"
"助詞"	"に"
"動詞"	"堪える"
"助動詞"	"ぬ"
"名詞"	"次第"
"助詞"	"で"
"記号"	"――"
"副詞"	"ことに"
"名詞"	"ただ今"
"助詞"	"は"
"名詞"	"校長"
"記号"	"、"
"名詞"	"教頭"
"名詞"	"その他"
"名詞"	"諸君"
"助詞"	"の"
"名詞"	"送別"
"助詞"	"の"
"名詞"	"辞"
"助詞"	"を"
"名詞"	"頂戴"
"動詞"	"する"
"助詞"	"て"
"記号"	"、"
"副詞"	"大いに"
"接頭詞"	"難"
"名詞"	"有"
"動詞"	"く"
"名詞"	"服膺"
"動詞"	"する"
"名詞"	"訳"
"助動詞"	"だ"
"助動詞"	"ある"
"助動詞"	"ます"
"記号"	"。"
"名詞"	"私"
"助詞"	"は"
"副詞"	"これから"
"名詞"	"遠方"
"助詞"	"へ"
"動詞"	"参る"
"助動詞"	"ます"
"助詞"	"が"
"記号"	"、"
"副詞"	"なにとぞ"
"名詞"	"従前"
"助詞"	"の"
"名詞"	"通り"
"接頭詞"	"お"
"動詞"	"見捨てる"
"助動詞"	"ない"
"接頭詞"	"ご"
"名詞"	"愛顧"
"助詞"	"の"
"助詞"	"ほど"
"助詞"	"を"
"動詞"	"願う"
"助動詞"	"ます"
"記号"	"。"
"助詞"	"と"
"助詞"	"へ"
"フィラー"	"え"
"動詞"	"つく"
"動詞"	"張る"
"助詞"	"て"
"名詞"	"席"
"助詞"	"に"
"動詞"	"戻る"
"助動詞"	"た"
"記号"	"。"
"名詞"	"うらなり"
"名詞"	"君"
"助詞"	"は"
"名詞"	"どこ"
"助詞"	"まで"
"名詞"	"人"
"助詞"	"が"
"形容詞"	"好い"
"名詞"	"ん"
"助動詞"	"だ"
"助詞"	"か"
"記号"	"、"
"副詞"	"ほとんど"
"名詞"	"底"
"助詞"	"が"
"動詞"	"知れる"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"自分"
"助詞"	"が"
"副詞"	"こんなに"
"名詞"	"馬鹿"
"助詞"	"に"
"動詞"	"する"
"動詞"	"れる"
"助詞"	"て"
"動詞"	"いる"
"名詞"	"校長"
"助詞"	"や"
"記号"	"、"
"名詞"	"教頭"
"助詞"	"に"
"形容詞"	"恭しい"
"名詞"	"お礼"
"助詞"	"を"
"動詞"	"云う"
"助詞"	"て"
"動詞"	"いる"
"記号"	"。"
"名詞"	"それ"
"助詞"	"も"
"名詞"	"義理一遍"
"助詞"	"の"
"名詞"	"挨拶"
"助動詞"	"だ"
"接続詞"	"だが"
"記号"	"、"
"連体詞"	"あの"
"名詞"	"様子"
"助詞"	"や"
"記号"	"、"
"連体詞"	"あの"
"名詞"	"言葉"
"名詞"	"つき"
"助詞"	"や"
"記号"	"、"
"連体詞"	"あの"
"名詞"	"顔つき"
"助詞"	"から"
"動詞"	"云う"
"助詞"	"と"
"記号"	"、"
"副詞"	"心から"
"名詞"	"感謝"
"動詞"	"する"
"助詞"	"て"
"動詞"	"いる"
"助動詞"	"らしい"
"記号"	"。"
"連体詞"	"こんな"
"名詞"	"聖人"
"助詞"	"に"
"名詞"	"真面目"
"助詞"	"に"
"名詞"	"お礼"
"助詞"	"を"
"動詞"	"云う"
"動詞"	"れる"
"助動詞"	"た"
"記号"	"、"
"名詞"	"気の毒"
"助詞"	"に"
"動詞"	"なる"
"助詞"	"て"
"記号"	"、"
"名詞"	"赤面"
"動詞"	"する"
"名詞"	"そう"
"助動詞"	"だ"
"名詞"	"もの"
"助動詞"	"だ"
"助詞"	"が"
"名詞"	"狸"
"助詞"	"も"
"名詞"	"赤シャツ"
"助詞"	"も"
"名詞"	"真面目"
"助詞"	"に"
"名詞"	"謹聴"
"動詞"	"する"
"助詞"	"て"
"動詞"	"いる"
"助詞"	"ばかり"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"挨拶"
"助詞"	"が"
"動詞"	"済む"
"助動詞"	"だ"
"記号"	"、"
"名詞"	"あちら"
"助詞"	"でも"
"名詞"	"CHU XXX"
"記号"	"、"
"名詞"	"こちら"
"助詞"	"でも"
"名詞"	"CHU XXX"
"記号"	"、"
"助詞"	"という"
"名詞"	"音"
"助詞"	"が"
"動詞"	"する"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"も"
"名詞"	"真似"
"助詞"	"を"
"動詞"	"する"
"助詞"	"て"
"名詞"	"汁"
"助詞"	"を"
"動詞"	"飲む"
"助詞"	"で"
"動詞"	"みる"
"助動詞"	"た"
"助詞"	"が"
"形容詞"	"まずい"
"名詞"	"もん"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"口取"
"助詞"	"に"
"名詞"	"蒲鉾"
"助詞"	"は"
"動詞"	"ついてる"
"助詞"	"が"
"記号"	"、"
"形容詞"	"どす黒い"
"助詞"	"て"
"名詞"	"竹輪"
"助詞"	"の"
"名詞"	"出来損ない"
"助動詞"	"だ"
"助動詞"	"ある"
"記号"	"。"
"名詞"	"刺身"
"助詞"	"も"
"動詞"	"並ぶ"
"動詞"	"でる"
"助詞"	"が"
"記号"	"、"
"形容詞"	"厚い"
"助詞"	"て"
"名詞"	"鮪"
"助詞"	"の"
"名詞"	"切り身"
"助詞"	"を"
"名詞"	"生"
"助詞"	"で"
"動詞"	"食う"
"助詞"	"と"
"連体詞"	"同じ"
"名詞"	"事"
"助動詞"	"だ"
"記号"	"。"
"接続詞"	"それでも"
"動詞"	"隣る"
"名詞"	"近所"
"助詞"	"の"
"名詞"	"連中"
"助詞"	"は"
"副詞"	"むしゃむしゃ"
"形容詞"	"旨い"
"名詞"	"そう"
"助詞"	"に"
"動詞"	"食う"
"助詞"	"て"
"動詞"	"いる"
"記号"	"。"
"名詞"	"大方"
"名詞"	"江戸前"
"助詞"	"の"
"名詞"	"料理"
"助詞"	"を"
"動詞"	"食う"
"助動詞"	"た"
"名詞"	"事"
"助詞"	"が"
"形容詞"	"ない"
"名詞"	"ん"
"助動詞"	"だ"
"助動詞"	"う"
"記号"	"。"
"副詞"	"そのうち"
"名詞"	"燗"
"名詞"	"徳利"
"助詞"	"が"
"名詞"	"頻繁"
"助詞"	"に"
"名詞"	"往来"
"動詞"	"する"
"動詞"	"始める"
"助動詞"	"た"
"記号"	"、"
"名詞"	"四方"
"助詞"	"が"
"名詞"	"急"
"助詞"	"に"
"名詞"	"賑やか"
"助詞"	"に"
"動詞"	"なる"
"助動詞"	"た"
"記号"	"。"
"名詞"	"野"
"助動詞"	"だ"
"名詞"	"公"
"助詞"	"は"
"形容詞"	"恭しい"
"名詞"	"校長"
"助詞"	"の"
"名詞"	"前"
"助詞"	"へ"
"名詞"	"出し手"
"名詞"	"盃"
"助詞"	"を"
"動詞"	"頂く"
"動詞"	"てる"
"記号"	"。"
"名詞"	"いや"
"助動詞"	"だ"
"名詞"	"奴"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"うらなり"
"名詞"	"君"
"助詞"	"は"
"名詞"	"順々"
"助詞"	"に"
"名詞"	"献酬"
"助詞"	"を"
"動詞"	"する"
"助詞"	"て"
"記号"	"、"
"名詞"	"一巡"
"名詞"	"周"
"助動詞"	"る"
"名詞"	"つもり"
"助詞"	"と"
"動詞"	"みえる"
"記号"	"。"
"副詞"	"はなはだ"
"名詞"	"ご苦労"
"助動詞"	"だ"
"助動詞"	"ある"
"記号"	"。"
"名詞"	"うらなり"
"名詞"	"君"
"助詞"	"が"
"名詞"	"おれ"
"助詞"	"の"
"名詞"	"前"
"助詞"	"へ"
"動詞"	"来る"
"助詞"	"て"
"記号"	"、"
"名詞"	"一つ"
"名詞"	"頂戴"
"動詞"	"致す"
"助動詞"	"ます"
"助動詞"	"う"
"助詞"	"と"
"名詞"	"袴"
"助詞"	"の"
"名詞"	"ひだ"
"助詞"	"を"
"動詞"	"正す"
"助詞"	"て"
"動詞"	"申し込む"
"動詞"	"れる"
"助動詞"	"た"
"助詞"	"から"
"記号"	"、"
"名詞"	"おれ"
"助詞"	"も"
"名詞"	"窮屈"
"助詞"	"に"
"名詞"	"ズボン"
"助詞"	"の"
"名詞"	"まま"
"動詞"	"かしこまる"
"助詞"	"て"
"記号"	"、"
"名詞"	"一"
"名詞"	"盃"
"動詞"	"差し上げる"
"助動詞"	"た"
"記号"	"。"
"副詞"	"せっかく"
"動詞"	"参る"
"助詞"	"て"
"記号"	"、"
"副詞"	"すぐ"
"接頭詞"	"お"
"名詞"	"別れ"
"助詞"	"に"
"動詞"	"なる"
"名詞"	"の"
"助詞"	"は"
"名詞"	"残念"
"助動詞"	"です"
"助詞"	"ね"
"記号"	"。"
"接頭詞"	"ご"
"名詞"	"出立"
"助詞"	"は"
"動詞"	"いる"
"助動詞"	"つ"
"助動詞"	"です"
"記号"	"、"
"名詞"	"是非"
"名詞"	"浜"
"助詞"	"まで"
"接頭詞"	"お"
"名詞"	"見送り"
"助詞"	"を"
"動詞"	"する"
"助動詞"	"ます"
"助動詞"	"う"
"助詞"	"と"
"動詞"	"云う"
"助動詞"	"た"
"記号"	"、"
"名詞"	"うらなり"
"名詞"	"君"
"助詞"	"は"
"動詞"	"いう"
"名詞"	"ご用"
"名詞"	"多"
"助詞"	"の"
"名詞"	"ところ"
"副詞"	"決して"
"名詞"	"それ"
"助詞"	"に"
"助詞"	"は"
"動詞"	"及ぶ"
"助動詞"	"ます"
"助動詞"	"ん"
"助詞"	"と"
"動詞"	"答える"
"助動詞"	"た"
"記号"	"。"
"名詞"	"うらなり"
"名詞"	"君"
"助詞"	"が"
"名詞"	"何"
"助詞"	"と"
"動詞"	"云う"
"助詞"	"たって"
"記号"	"、"
"名詞"	"おれ"
"助詞"	"は"
"名詞"	"学校"
"助詞"	"を"
"動詞"	"休む"
"助詞"	"で"
"動詞"	"送る"
"名詞"	"気"
"助詞"	"で"
"動詞"	"いる"
"記号"	"。"
"名詞"	"それ"
"助詞"	"から"
"名詞"	"一"
"名詞"	"時間"
"助詞"	"ほど"
"動詞"	"する"
"名詞"	"うち"
"助詞"	"に"
"名詞"	"席上"
"助詞"	"は"
"副詞"	"大分"
"動詞"	"乱れる"
"助詞"	"て"
"動詞"	"来る"
"記号"	"。"
"副詞"	"まあ"
"名詞"	"一杯"
"記号"	"、"
"感動詞"	"おや"
"名詞"	"僕"
"助詞"	"が"
"動詞"	"飲む"
"助詞"	"と"
"動詞"	"云う"
"助詞"	"のに"
"記号"	"…"
"記号"	"…"
"助詞"	"など"
"助詞"	"と"
"名詞"	"呂律"
"助詞"	"の"
"動詞"	"巡る"
"動詞"	"かねる"
"名詞"	"の"
"助詞"	"も"
"名詞"	"一人"
"名詞"	"二"
"名詞"	"人"
"動詞"	"出来る"
"助詞"	"て"
"動詞"	"来る"
"助動詞"	"た"
"記号"	"。"
"副詞"	"少々"
"名詞"	"退屈"
"動詞"	"する"
"助動詞"	"た"
"助詞"	"から"
"名詞"	"便所"
"助詞"	"へ"
"動詞"	"行く"
"助詞"	"て"
"記号"	"、"
"名詞"	"昔"
"名詞"	"風"
"助動詞"	"だ"
"名詞"	"庭"
"助詞"	"を"
"名詞"	"星明り"
"助詞"	"に"
"動詞"	"すかす"
"助詞"	"て"
"動詞"	"眺める"
"助詞"	"て"
"動詞"	"いる"
"助詞"	"と"
"名詞"	"山嵐"
"助詞"	"が"
"動詞"	"来る"
"助動詞"	"た"
"記号"	"。"
"副詞"	"どう"
"助動詞"	"だ"
"名詞"	"さっき"
"助詞"	"の"
"名詞"	"演説"
"助詞"	"は"
"形容詞"	"うまい"
"助動詞"	"た"
"助動詞"	"う"
"記号"	"。"
"助詞"	"と"
"名詞"	"大分"
"名詞"	"得意"
"助動詞"	"だ"
"助動詞"	"ある"
"記号"	"。"
"接頭詞"	"大"
"名詞"	"賛成"
"助動詞"	"だ"
"助詞"	"が"
"名詞"	"一"
"名詞"	"ヶ所"
"動詞"	"気に入る"
"助動詞"	"ない"
"助詞"	"と"
"名詞"	"抗議"
"助詞"	"を"
"動詞"	"申し込む"
"助動詞"	"だ"
"記号"	"、"
"名詞"	"どこ"
"助詞"	"が"
"名詞"	"不賛成"
"助動詞"	"だ"
"助詞"	"と"
"動詞"	"聞く"
"助動詞"	"た"
"記号"	"。"
"記号"	"「"
"形容詞"	"美しい"
"名詞"	"顔"
"助詞"	"を"
"動詞"	"する"
"助詞"	"て"
"名詞"	"人"
"助詞"	"を"
"動詞"	"陥れる"
"名詞"	"よう"
"助動詞"	"だ"
"名詞"	"ハイカラ"
"名詞"	"野郎"
"助詞"	"は"
"名詞"	"延岡"
"助詞"	"に"
"動詞"	"居る"
"助動詞"	"ない"
"助詞"	"から"
"記号"	"…"
"記号"	"…"
"助詞"	"と"
"名詞"	"君"
"助詞"	"は"
"動詞"	"云う"
"助動詞"	"た"
"助動詞"	"う"
"記号"	"」"
"記号"	"「"
"感動詞"	"うん"
"記号"	"」"
"記号"	"「"
"名詞"	"ハイカラ"
"名詞"	"野郎"
"助詞"	"だけ"
"助動詞"	"だ"
"助詞"	"は"
"名詞"	"不足"
"助動詞"	"だ"
"助詞"	"よ"
"記号"	"」"
"記号"	"「"
"接続詞"	"じゃ"
"副詞"	"何と"
"動詞"	"云う"
"名詞"	"ん"
"助動詞"	"だ"
"記号"	"」"
"記号"	"「"
"名詞"	"ハイカラ"
"名詞"	"野郎"
"助詞"	"の"
"記号"	"、"
"名詞"	"ペテン師"
"助詞"	"の"
"記号"	"、"
"名詞"	"如何様師"
"助詞"	"の"
"記号"	"、"
"名詞"	"猫被り"
"助詞"	"の"
"記号"	"、"
"名詞"	"香具師"
"助詞"	"の"
"記号"	"、"
"名詞"	"モモンガー"
"助詞"	"の"
"記号"	"、"
"名詞"	"岡っ引き"
"助詞"	"の"
"記号"	"、"
"副詞"	"わんわん"
"動詞"	"鳴く"
"助詞"	"ば"
"名詞"	"犬"
"助詞"	"も"
"名詞"	"同然"
"助動詞"	"だ"
"名詞"	"奴"
"助詞"	"と"
"助詞"	"で"
"助詞"	"も"
"動詞"	"云う"
"助詞"	"が"
"形容詞"	"いい"
"記号"	"」"
"記号"	"「"
"名詞"	"おれ"
"助詞"	"に"
"助詞"	"は"
"記号"	"、"
"副詞"	"そう"
"名詞"	"舌"
"助詞"	"は"
"動詞"	"廻る"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"君"
"助詞"	"は"
"名詞"	"能弁"
"助動詞"	"だ"
"記号"	"。"
"接頭詞"	"第"
"名詞"	"一"
"名詞"	"単語"
"助詞"	"を"
"名詞"	"大変"
"名詞"	"たくさん"
"動詞"	"知る"
"動詞"	"てる"
"記号"	"。"
"接続詞"	"それで"
"名詞"	"演"
"名詞"	"舌"
"助詞"	"が"
"動詞"	"出来る"
"助動詞"	"ない"
"名詞"	"の"
"助詞"	"は"
"名詞"	"不思議"
"助動詞"	"だ"
"記号"	"」"
"記号"	"「"
"名詞"	"なに"
"名詞"	"これ"
"助詞"	"は"
"名詞"	"喧嘩"
"助詞"	"の"
"名詞"	"とき"
"助詞"	"に"
"動詞"	"使う"
"助動詞"	"う"
"助詞"	"と"
"動詞"	"思う"
"助詞"	"て"
"記号"	"、"
"名詞"	"用心"
"助詞"	"の"
"名詞"	"ため"
"助詞"	"に"
"動詞"	"取る"
"助詞"	"て"
"動詞"	"おく"
"名詞"	"言葉"
"助詞"	"さ"
"記号"	"。"
"名詞"	"演"
"名詞"	"舌"
"助詞"	"と"
"動詞"	"なる"
"助詞"	"ちゃ"
"記号"	"、"
"副詞"	"こう"
"助詞"	"は"
"動詞"	"出る"
"助動詞"	"ない"
"記号"	"」"
"記号"	"「"
"名詞"	"そうかな"
"記号"	"、"
"接続詞"	"しかし"
"副詞"	"ぺらぺら"
"動詞"	"出る"
"助詞"	"ぜ"
"記号"	"。"
"副詞"	"もう"
"名詞"	"一"
"名詞"	"遍"
"動詞"	"やる"
"助詞"	"て"
"動詞"	"見る"
"名詞"	"たまえ"
"記号"	"」"
"記号"	"「"
"名詞"	"何"
"名詞"	"遍"
"助詞"	"でも"
"動詞"	"やる"
"名詞"	"さ"
"形容詞"	"いい"
"助詞"	"か"
"記号"	"。"
"記号"	"――"
"名詞"	"ハイカラ"
"名詞"	"野郎"
"助詞"	"の"
"名詞"	"ペテン師"
"助詞"	"の"
"記号"	"、"
"名詞"	"如何様師"
"助詞"	"の"
"記号"	"…"
"記号"	"…"
"記号"	"」"
"助詞"	"と"
"動詞"	"云う"
"動詞"	"かける"
"助詞"	"て"
"動詞"	"いる"
"助詞"	"と"
"記号"	"、"
"名詞"	"椽側"
"助詞"	"を"
"副詞"	"どたばた"
"動詞"	"云う"
"動詞"	"す"
"助詞"	"て"
"記号"	"、"
"名詞"	"二人"
"助詞"	"ばかり"
"記号"	"、"
"副詞"	"よろよろ"
"動詞"	"する"
"助詞"	"ながら"
"名詞"	"馳"
"助詞"	"け"
"名詞"	"出し手"
"動詞"	"来る"
"助動詞"	"た"
"記号"	"。"
"記号"	"「"
"名詞"	"両君"
"名詞"	"そりゃ"
"形容詞"	"ひどい"
"記号"	"、"
"記号"	"――"
"動詞"	"逃げる"
"助詞"	"なんて"
"記号"	"、"
"記号"	"――"
"名詞"	"僕"
"助詞"	"が"
"動詞"	"居る"
"名詞"	"うち"
"助詞"	"は"
"副詞"	"決して"
"動詞"	"逃す"
"助動詞"	"ない"
"記号"	"、"
"感動詞"	"さあ"
"助詞"	"のみ"
"動詞"	"たまう"
"記号"	"。"
"記号"	"――"
"名詞"	"如何様師"
"記号"	"？"
"記号"	"――"
"形容詞"	"面白い"
"記号"	"、"
"副詞"	"いかさま"
"形容詞"	"面白い"
"記号"	"。"
"記号"	"――"
"感動詞"	"さあ"
"動詞"	"飲む"
"名詞"	"たまえ"
"記号"	"」"
"助詞"	"と"
"名詞"	"おれ"
"助詞"	"と"
"名詞"	"山嵐"
"助詞"	"を"
"副詞"	"ぐいぐい"
"動詞"	"引っ張る"
"助詞"	"て"
"動詞"	"行く"
"記号"	"。"
"接続詞"	"実は"
"連体詞"	"この"
"名詞"	"両人"
"名詞"	"共"
"名詞"	"便所"
"助詞"	"に"
"動詞"	"来る"
"助動詞"	"た"
"名詞"	"の"
"助動詞"	"だ"
"助詞"	"が"
"記号"	"、"
"動詞"	"酔う"
"動詞"	"てる"
"名詞"	"もん"
"助動詞"	"だ"
"助詞"	"から"
"記号"	"、"
"名詞"	"便所"
"助詞"	"へ"
"動詞"	"はいる"
"名詞"	"の"
"助詞"	"を"
"動詞"	"忘れる"
"助詞"	"て"
"記号"	"、"
"名詞"	"おれ"
"名詞"	"等"
"助詞"	"を"
"動詞"	"引っ張る"
"名詞"	"の"
"助動詞"	"だ"
"助動詞"	"う"
"記号"	"。"
"動詞"	"酔っ払う"
"助詞"	"は"
"名詞"	"目"
"助詞"	"の"
"動詞"	"中る"
"名詞"	"所"
"助詞"	"へ"
"名詞"	"用事"
"助詞"	"を"
"動詞"	"拵える"
"助詞"	"て"
"記号"	"、"
"名詞"	"前"
"助詞"	"の"
"名詞"	"事"
"助詞"	"は"
"副詞"	"すぐ"
"動詞"	"忘れる"
"助詞"	"て"
"動詞"	"しまう"
"名詞"	"ん"
"助動詞"	"だ"
"助動詞"	"う"
"記号"	"。"
"記号"	"「"
"感動詞"	"さあ"
"記号"	"、"
"名詞"	"諸君"
"記号"	"、"
"名詞"	"如何様師"
"助詞"	"を"
"動詞"	"引っ張る"
"助詞"	"て"
"動詞"	"来る"
"助動詞"	"た"
"記号"	"。"
"感動詞"	"さあ"
"動詞"	"飲ます"
"助詞"	"て"
"動詞"	"くれる"
"名詞"	"たまえ"
"記号"	"。"
"名詞"	"如何様師"
"助詞"	"を"
"副詞"	"うんと"
"動詞"	"云う"
"助詞"	"ほど"
"記号"	"、"
"動詞"	"酔う"
"動詞"	"す"
"助詞"	"て"
"動詞"	"くれる"
"名詞"	"たまえ"
"記号"	"。"
"名詞"	"君"
"動詞"	"逃げる"
"助詞"	"ちゃ"
"名詞"	"いかん"
"記号"	"」"
"助詞"	"と"
"名詞"	"逃げ"
"助詞"	"も"
"動詞"	"する"
"助動詞"	"ぬ"
"記号"	"、"
"名詞"	"おれ"
"助詞"	"を"
"名詞"	"壁際"
"助詞"	"へ"
"名詞"	"圧し"
"動詞"	"付ける"
"助動詞"	"た"
"記号"	"。"
