"parts"	"mor"
"名詞"	"上部"
"助詞"	"だけ"
"助詞"	"は"
"名詞"	"教師"
"助詞"	"の"
"名詞"	"おれ"
"助詞"	"より"
"副詞"	"よっぽど"
"副詞"	"えらく"
"動詞"	"見える"
"記号"	"。"
"接続詞"	"実は"
"名詞"	"落ち"
"動詞"	"付く"
"助詞"	"て"
"動詞"	"いる"
"助詞"	"だけ"
"接続詞"	"なお"
"接頭詞"	"悪"
"名詞"	"るい"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"に"
"助詞"	"は"
"副詞"	"到底"
"名詞"	"これ"
"助詞"	"ほど"
"助詞"	"の"
"名詞"	"度胸"
"助詞"	"は"
"助動詞"	"ない"
"記号"	"。"
"接続詞"	"それから"
"接続詞"	"また"
"名詞"	"床"
"助詞"	"へ"
"動詞"	"はいる"
"助詞"	"て"
"名詞"	"横"
"助詞"	"に"
"動詞"	"なる"
"助動詞"	"た"
"記号"	"、"
"名詞"	"さっき"
"助詞"	"の"
"名詞"	"騒動"
"助詞"	"で"
"名詞"	"蚊帳"
"助詞"	"の"
"名詞"	"中"
"助詞"	"は"
"副詞"	"ぶんぶん"
"動詞"	"唸る"
"助詞"	"て"
"動詞"	"いる"
"記号"	"。"
"名詞"	"手燭"
"助詞"	"を"
"動詞"	"つける"
"助詞"	"て"
"名詞"	"一"
"名詞"	"匹"
"助詞"	"ずつ"
"動詞"	"焼く"
"助詞"	"なんて"
"名詞"	"面倒"
"助動詞"	"だ"
"名詞"	"事"
"助詞"	"は"
"動詞"	"出来る"
"助動詞"	"ない"
"助詞"	"から"
"記号"	"、"
"名詞"	"釣手"
"助詞"	"を"
"動詞"	"はずす"
"助詞"	"て"
"記号"	"、"
"形容詞"	"長い"
"動詞"	"畳む"
"助詞"	"で"
"動詞"	"おく"
"助詞"	"て"
"名詞"	"部屋"
"助詞"	"の"
"名詞"	"中"
"助詞"	"で"
"名詞"	"横"
"名詞"	"竪"
"名詞"	"十"
"名詞"	"文字"
"助詞"	"に"
"動詞"	"振る"
"助動詞"	"た"
"記号"	"、"
"名詞"	"環"
"助詞"	"が"
"動詞"	"飛ぶ"
"助詞"	"で"
"名詞"	"手の甲"
"助詞"	"を"
"名詞"	"いや"
"助詞"	"と"
"動詞"	"いう"
"助詞"	"ほど"
"動詞"	"撲る"
"助動詞"	"た"
"記号"	"。"
"名詞"	"三"
"名詞"	"度目"
"助詞"	"に"
"名詞"	"床"
"助詞"	"へ"
"動詞"	"はいる"
"助動詞"	"た"
"名詞"	"時"
"助詞"	"は"
"副詞"	"少々"
"動詞"	"落ちる"
"動詞"	"付く"
"助動詞"	"た"
"助詞"	"が"
"副詞"	"なかなか"
"動詞"	"寝る"
"動詞"	"られる"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"時計"
"助詞"	"を"
"動詞"	"見る"
"助詞"	"と"
"名詞"	"十"
"名詞"	"時半"
"助動詞"	"だ"
"記号"	"。"
"動詞"	"考える"
"助詞"	"て"
"動詞"	"みる"
"助詞"	"と"
"名詞"	"厄介"
"助動詞"	"だ"
"名詞"	"所"
"助詞"	"へ"
"動詞"	"来る"
"助動詞"	"た"
"名詞"	"もん"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"一体"
"名詞"	"中学"
"助詞"	"の"
"名詞"	"先生"
"助詞"	"なんて"
"記号"	"、"
"名詞"	"どこ"
"助詞"	"へ"
"動詞"	"行く"
"助詞"	"て"
"助詞"	"も"
"記号"	"、"
"連体詞"	"こんな"
"名詞"	"もの"
"助詞"	"を"
"名詞"	"相手"
"助詞"	"に"
"動詞"	"する"
"助動詞"	"だ"
"名詞"	"気の毒"
"助動詞"	"だ"
"名詞"	"もの"
"助動詞"	"だ"
"記号"	"。"
"副詞"	"よく"
"名詞"	"先生"
"助詞"	"が"
"名詞"	"品切れ"
"助詞"	"に"
"動詞"	"なる"
"助動詞"	"ない"
"記号"	"。"
"副詞"	"よっぽど"
"名詞"	"辛"
"名詞"	"防"
"形容詞"	"強い"
"名詞"	"朴念仁"
"助詞"	"が"
"動詞"	"なる"
"名詞"	"ん"
"助動詞"	"だ"
"助動詞"	"う"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"に"
"助詞"	"は"
"副詞"	"到底"
"形容詞"	"やり切れない"
"記号"	"。"
"名詞"	"それ"
"助詞"	"を"
"動詞"	"思う"
"助詞"	"と"
"名詞"	"清"
"助詞"	"なんて"
"名詞"	"の"
"助詞"	"は"
"動詞"	"見上げる"
"助動詞"	"た"
"名詞"	"もの"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"教育"
"助詞"	"も"
"形容詞"	"ない"
"名詞"	"身分"
"助詞"	"も"
"形容詞"	"ない"
"名詞"	"婆さん"
"助動詞"	"だ"
"助詞"	"が"
"記号"	"、"
"名詞"	"人間"
"助詞"	"として"
"助詞"	"は"
"副詞"	"すこぶる"
"名詞"	"尊"
"名詞"	"とい"
"記号"	"。"
"名詞"	"今"
"助詞"	"まで"
"助詞"	"は"
"副詞"	"あんなに"
"名詞"	"世話"
"助詞"	"に"
"動詞"	"なる"
"助詞"	"て"
"副詞"	"別段"
"接頭詞"	"難"
"名詞"	"有意"
"助詞"	"と"
"助詞"	"も"
"動詞"	"思う"
"助動詞"	"ない"
"助動詞"	"た"
"助詞"	"が"
"記号"	"、"
"接続詞"	"こうして"
"記号"	"、"
"名詞"	"一人"
"助詞"	"で"
"名詞"	"遠国"
"助詞"	"へ"
"動詞"	"来る"
"助詞"	"て"
"動詞"	"みる"
"助詞"	"と"
"記号"	"、"
"副詞"	"始めて"
"連体詞"	"あの"
"名詞"	"親切"
"助詞"	"が"
"動詞"	"わかる"
"記号"	"。"
"名詞"	"越後"
"助詞"	"の"
"名詞"	"笹"
"名詞"	"飴"
"助詞"	"が"
"動詞"	"食う"
"助動詞"	"たい"
"助詞"	"ば"
"記号"	"、"
"副詞"	"わざわざ"
"名詞"	"越後"
"助詞"	"まで"
"動詞"	"買う"
"助詞"	"に"
"動詞"	"行く"
"助詞"	"て"
"動詞"	"食わす"
"助詞"	"て"
"動詞"	"やる"
"助詞"	"て"
"助詞"	"も"
"記号"	"、"
"動詞"	"食う"
"動詞"	"せる"
"助詞"	"だけ"
"助詞"	"の"
"名詞"	"価値"
"助詞"	"は"
"副詞"	"充分"
"動詞"	"ある"
"記号"	"。"
"名詞"	"清"
"助詞"	"は"
"名詞"	"おれ"
"助詞"	"の"
"名詞"	"事"
"助詞"	"を"
"名詞"	"欲"
"助詞"	"が"
"形容詞"	"ない"
"助詞"	"て"
"記号"	"、"
"名詞"	"真直"
"助動詞"	"だ"
"名詞"	"気性"
"助動詞"	"だ"
"助詞"	"と"
"動詞"	"云う"
"助詞"	"て"
"記号"	"、"
"動詞"	"ほめる"
"助詞"	"が"
"記号"	"、"
"動詞"	"ほめる"
"動詞"	"られる"
"名詞"	"おれ"
"助詞"	"より"
"助詞"	"も"
"記号"	"、"
"動詞"	"ほめる"
"名詞"	"本人"
"助詞"	"の"
"名詞"	"方"
"助詞"	"が"
"名詞"	"立派"
"助動詞"	"だ"
"名詞"	"人間"
"助動詞"	"だ"
"記号"	"。"
"副詞"	"何だか"
"名詞"	"清"
"助詞"	"に"
"動詞"	"逢う"
"助動詞"	"たい"
"動詞"	"なる"
"助動詞"	"た"
"記号"	"。"
"名詞"	"清"
"助詞"	"の"
"名詞"	"事"
"助詞"	"を"
"動詞"	"考える"
"助詞"	"ながら"
"記号"	"、"
"副詞"	"のつそつ"
"動詞"	"する"
"助詞"	"て"
"動詞"	"いる"
"助詞"	"と"
"記号"	"、"
"副詞"	"突然"
"名詞"	"おれ"
"助詞"	"の"
"名詞"	"頭"
"助詞"	"の"
"名詞"	"上"
"助詞"	"で"
"記号"	"、"
"名詞"	"数"
"助詞"	"で"
"動詞"	"云う"
"助動詞"	"た"
"名詞"	"三"
"名詞"	"四"
"名詞"	"十"
"名詞"	"人"
"助詞"	"も"
"助動詞"	"ある"
"助動詞"	"う"
"助詞"	"か"
"記号"	"、"
"名詞"	"二階"
"助詞"	"が"
"動詞"	"落っこちる"
"助詞"	"ほど"
"名詞"	"どん"
"記号"	"、"
"名詞"	"どん"
"記号"	"、"
"副詞"	"どんと"
"名詞"	"拍子"
"助詞"	"を"
"動詞"	"取る"
"助詞"	"て"
"名詞"	"床板"
"助詞"	"を"
"動詞"	"踏みならす"
"名詞"	"音"
"助詞"	"が"
"動詞"	"する"
"助動詞"	"た"
"記号"	"。"
"接続詞"	"すると"
"名詞"	"足音"
"助詞"	"に"
"名詞"	"比例"
"動詞"	"する"
"助動詞"	"た"
"連体詞"	"大きな"
"名詞"	"鬨の声"
"助詞"	"が"
"動詞"	"起る"
"助動詞"	"た"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"は"
"名詞"	"何事"
"助詞"	"が"
"動詞"	"持ち上がる"
"助動詞"	"た"
"名詞"	"の"
"助詞"	"か"
"助詞"	"と"
"名詞"	"驚"
"名詞"	"ろ"
"動詞"	"いる"
"助詞"	"て"
"動詞"	"飛び起きる"
"助動詞"	"た"
"記号"	"。"
"動詞"	"飛び起きる"
"名詞"	"途端"
"助詞"	"に"
"記号"	"、"
"助詞"	"は"
"助詞"	"は"
"フィラー"	"あ"
"名詞"	"さっき"
"助詞"	"の"
"名詞"	"意趣返し"
"助詞"	"に"
"名詞"	"生徒"
"助詞"	"が"
"動詞"	"あばれる"
"名詞"	"の"
"助動詞"	"だ"
"助詞"	"な"
"助詞"	"と"
"動詞"	"気がつく"
"助動詞"	"た"
"記号"	"。"
"名詞"	"手前"
"助詞"	"の"
"形容詞"	"わるい"
"名詞"	"事"
"助詞"	"は"
"名詞"	"悪"
"助動詞"	"り"
"動詞"	"かる"
"助動詞"	"た"
"助詞"	"と"
"動詞"	"言う"
"助詞"	"て"
"動詞"	"しまう"
"助動詞"	"ない"
"名詞"	"うち"
"助詞"	"は"
"名詞"	"罪"
"助詞"	"は"
"動詞"	"消える"
"助動詞"	"ない"
"名詞"	"もん"
"助動詞"	"だ"
"記号"	"。"
"形容詞"	"わるい"
"名詞"	"事"
"助詞"	"は"
"記号"	"、"
"名詞"	"手前"
"名詞"	"達"
"助詞"	"に"
"名詞"	"覚"
"助詞"	"が"
"動詞"	"ある"
"助動詞"	"だ"
"助動詞"	"う"
"記号"	"。"
"名詞"	"本来"
"助動詞"	"だ"
"動詞"	"寝る"
"助詞"	"て"
"助詞"	"から"
"名詞"	"後悔"
"動詞"	"する"
"助詞"	"て"
"名詞"	"あした"
"助詞"	"の"
"名詞"	"朝"
"助詞"	"でも"
"名詞"	"誤り"
"助詞"	"に"
"動詞"	"来る"
"名詞"	"の"
"助詞"	"が"
"名詞"	"本筋"
"助動詞"	"だ"
"記号"	"。"
"副詞"	"たとい"
"記号"	"、"
"動詞"	"あやまる"
"助動詞"	"ない"
"助詞"	"まで"
"助詞"	"も"
"動詞"	"恐れ入る"
"助詞"	"て"
"記号"	"、"
"名詞"	"静粛"
"助詞"	"に"
"動詞"	"寝る"
"助詞"	"て"
"動詞"	"いる"
"助動詞"	"べし"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"それ"
"助詞"	"を"
"名詞"	"何"
"助動詞"	"だ"
"連体詞"	"この"
"名詞"	"騒ぎ"
"助詞"	"は"
"記号"	"。"
"名詞"	"寄宿舎"
"助詞"	"を"
"動詞"	"建てる"
"助詞"	"て"
"名詞"	"豚"
"助詞"	"でも"
"動詞"	"飼う"
"助詞"	"て"
"動詞"	"おく"
"フィラー"	"あ"
"動詞"	"しまう"
"助動詞"	"き"
"記号"	"。"
"名詞"	"気狂い"
"動詞"	"じみる"
"助動詞"	"た"
"名詞"	"真似"
"助詞"	"も"
"名詞"	"大抵"
"助詞"	"に"
"動詞"	"する"
"助詞"	"が"
"形容詞"	"いい"
"記号"	"。"
"副詞"	"どう"
"動詞"	"する"
"助詞"	"か"
"動詞"	"見る"
"助詞"	"と"
"記号"	"、"
"名詞"	"寝巻"
"助詞"	"の"
"名詞"	"まま"
"名詞"	"宿直"
"名詞"	"部屋"
"助詞"	"を"
"動詞"	"飛び出す"
"助詞"	"て"
"記号"	"、"
"名詞"	"楷子"
"名詞"	"段"
"助詞"	"を"
"名詞"	"三股"
"名詞"	"半"
"助詞"	"に"
"名詞"	"二階"
"助詞"	"まで"
"動詞"	"躍り上がる"
"助動詞"	"た"
"記号"	"。"
"接続詞"	"すると"
"名詞"	"不思議"
"助動詞"	"だ"
"名詞"	"事"
"助詞"	"に"
"記号"	"、"
"名詞"	"今"
"助詞"	"まで"
"名詞"	"頭"
"助詞"	"の"
"名詞"	"上"
"助詞"	"で"
"記号"	"、"
"副詞"	"たしかに"
"副詞"	"どたばた"
"動詞"	"暴れる"
"助詞"	"て"
"動詞"	"いる"
"助動詞"	"た"
"名詞"	"の"
"助詞"	"が"
"記号"	"、"
"名詞"	"急"
"助詞"	"に"
"動詞"	"静まり返る"
"助詞"	"て"
"記号"	"、"
"名詞"	"人声"
"助詞"	"どころか"
"名詞"	"足音"
"助詞"	"も"
"動詞"	"する"
"助動詞"	"ない"
"動詞"	"なる"
"助動詞"	"た"
"記号"	"。"
"名詞"	"これ"
"助詞"	"は"
"名詞"	"妙"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"ランプ"
"助詞"	"は"
"名詞"	"素手"
"助詞"	"に"
"動詞"	"消す"
"助詞"	"て"
"動詞"	"ある"
"助詞"	"から"
"記号"	"、"
"形容詞"	"暗い"
"助詞"	"て"
"名詞"	"どこ"
"助詞"	"に"
"名詞"	"何"
"助詞"	"が"
"動詞"	"居る"
"助詞"	"か"
"名詞"	"判然"
"助詞"	"と"
"動詞"	"分る"
"助動詞"	"ない"
"助詞"	"が"
"記号"	"、"
"名詞"	"人気"
"助詞"	"の"
"動詞"	"ある"
"助詞"	"と"
"名詞"	"ナイト"
"助詞"	"は"
"名詞"	"様子"
"助詞"	"でも"
"動詞"	"知れる"
"記号"	"。"
"形容詞"	"長い"
"名詞"	"東"
"助詞"	"から"
"名詞"	"西"
"助詞"	"へ"
"動詞"	"貫く"
"助動詞"	"た"
"名詞"	"廊下"
"助詞"	"に"
"助詞"	"は"
"名詞"	"鼠"
"名詞"	"一"
"名詞"	"匹"
"助詞"	"も"
"動詞"	"隠れる"
"助詞"	"て"
"動詞"	"いる"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"廊下"
"助詞"	"の"
"名詞"	"はずれ"
"助詞"	"から"
"名詞"	"月"
"助詞"	"が"
"名詞"	"指し手"
"記号"	"、"
"副詞"	"遥か"
"名詞"	"向う"
"助詞"	"が"
"形容詞"	"際どい"
"形容詞"	"明るい"
"記号"	"。"
"副詞"	"どうも"
"名詞"	"変"
"助動詞"	"だ"
"記号"	"、"
"名詞"	"おれ"
"助詞"	"は"
"名詞"	"小供"
"助詞"	"の"
"名詞"	"時"
"助詞"	"から"
"記号"	"、"
"副詞"	"よく"
"名詞"	"夢"
"助詞"	"を"
"動詞"	"見る"
"名詞"	"癖"
"助詞"	"が"
"動詞"	"ある"
"助詞"	"て"
"記号"	"、"
"名詞"	"夢中"
"助詞"	"に"
"動詞"	"跳ねる"
"動詞"	"起きる"
"助詞"	"て"
"記号"	"、"
"動詞"	"わかる"
"助動詞"	"ぬ"
"名詞"	"寝言"
"助詞"	"を"
"動詞"	"云う"
"助詞"	"て"
"記号"	"、"
"名詞"	"人"
"助詞"	"に"
"動詞"	"笑う"
"動詞"	"れる"
"助動詞"	"た"
"名詞"	"事"
"助詞"	"が"
"副詞"	"よく"
"動詞"	"ある"
"記号"	"。"
"名詞"	"十六"
"名詞"	"七"
"助詞"	"の"
"名詞"	"時"
"名詞"	"ダイヤモンド"
"助詞"	"を"
"動詞"	"拾う"
"助動詞"	"た"
"名詞"	"夢"
"助詞"	"を"
"動詞"	"見る"
"助動詞"	"た"
"名詞"	"晩"
"助詞"	"なぞ"
"助詞"	"は"
"記号"	"、"
"動詞"	"むく"
"助動詞"	"り"
"助詞"	"と"
"動詞"	"立ち上がる"
"助詞"	"て"
"記号"	"、"
"名詞"	"そば"
"助詞"	"に"
"動詞"	"居る"
"助動詞"	"た"
"名詞"	"兄"
"助詞"	"に"
"記号"	"、"
"名詞"	"今"
"助詞"	"の"
"名詞"	"ダイヤモンド"
"助詞"	"は"
"副詞"	"どう"
"動詞"	"する"
"助動詞"	"た"
"助詞"	"と"
"記号"	"、"
"名詞"	"非常"
"助動詞"	"だ"
"名詞"	"勢"
"助詞"	"で"
"動詞"	"尋ねる"
"助動詞"	"た"
"助詞"	"くらい"
"助動詞"	"だ"
"記号"	"。"
"連体詞"	"その"
"名詞"	"時"
"助詞"	"は"
"名詞"	"三日"
"助詞"	"ばかり"
"名詞"	"うち"
"名詞"	"中"
"助詞"	"の"
"名詞"	"笑い草"
"助詞"	"に"
"動詞"	"なる"
"助詞"	"て"
"副詞"	"大いに"
"動詞"	"弱る"
"助動詞"	"た"
"記号"	"。"
"副詞"	"ことに"
"動詞"	"よる"
"助詞"	"と"
"名詞"	"今"
"名詞"	"の"
"助詞"	"も"
"名詞"	"夢"
"助詞"	"かも"
"動詞"	"知れる"
"助動詞"	"ない"
"記号"	"。"
"接続詞"	"しかし"
"副詞"	"たしかに"
"動詞"	"あばれる"
"助動詞"	"た"
"助詞"	"に"
"名詞"	"違い"
"助動詞"	"ない"
"助詞"	"が"
"助詞"	"と"
"記号"	"、"
"名詞"	"廊下"
"助詞"	"の"
"名詞"	"真中"
"助詞"	"で"
"動詞"	"考え込む"
"助詞"	"で"
"動詞"	"いる"
"助詞"	"と"
"記号"	"、"
"名詞"	"月"
"助詞"	"の"
"動詞"	"さす"
"助詞"	"て"
"動詞"	"いる"
"名詞"	"向う"
"助詞"	"の"
"名詞"	"はずれ"
"助詞"	"で"
"記号"	"、"
"名詞"	"一二三"
"感動詞"	"わあ"
"助詞"	"と"
"記号"	"、"
"名詞"	"三四"
"名詞"	"十人"
"助詞"	"の"
"名詞"	"声"
"助詞"	"が"
"動詞"	"かたまる"
"助詞"	"て"
"動詞"	"響く"
"助動詞"	"た"
"助詞"	"か"
"助詞"	"と"
"動詞"	"思う"
"副詞"	"間もなく"
"記号"	"、"
"名詞"	"前"
"助詞"	"の"
"名詞"	"よう"
"助詞"	"に"
"名詞"	"拍子"
"助詞"	"を"
"動詞"	"取る"
"助詞"	"て"
"記号"	"、"
"名詞"	"一同"
"助詞"	"が"
"名詞"	"床板"
"助詞"	"を"
"動詞"	"踏み鳴らす"
"助動詞"	"た"
"記号"	"。"
"名詞"	"それ"
"動詞"	"見る"
"名詞"	"夢じゃない"
"副詞"	"やっぱり"
"名詞"	"事実"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"静か"
"助詞"	"に"
"動詞"	"する"
"記号"	"、"
"名詞"	"夜中"
"助動詞"	"だ"
"助詞"	"ぞ"
"記号"	"、"
"助詞"	"と"
"名詞"	"こっち"
"助詞"	"も"
"動詞"	"負ける"
"助詞"	"くらい"
"助動詞"	"だ"
"名詞"	"声"
"助詞"	"を"
"動詞"	"出す"
"助詞"	"て"
"記号"	"、"
"名詞"	"廊下"
"助詞"	"を"
"名詞"	"向う"
"助詞"	"へ"
"名詞"	"馳"
"動詞"	"けだす"
"助動詞"	"た"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"の"
"動詞"	"通る"
"名詞"	"路"
"助詞"	"は"
"形容詞"	"暗い"
"記号"	"、"
"接続詞"	"ただ"
"名詞"	"はずれ"
"助詞"	"に"
"動詞"	"見える"
"名詞"	"月あかり"
"助詞"	"が"
"名詞"	"目標"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"が"
"名詞"	"馳"
"助詞"	"け"
"名詞"	"出し手"
"名詞"	"二"
"名詞"	"間"
"助詞"	"も"
"動詞"	"来る"
"助動詞"	"た"
"助詞"	"か"
"助詞"	"と"
"動詞"	"思う"
"助詞"	"と"
"記号"	"、"
"名詞"	"廊下"
"助詞"	"の"
"名詞"	"真中"
"助詞"	"で"
"記号"	"、"
"形容詞"	"堅い"
"連体詞"	"大きな"
"名詞"	"もの"
"助詞"	"に"
"接頭詞"	"向"
"名詞"	"脛"
"助詞"	"を"
"動詞"	"ぶつける"
"助詞"	"て"
"記号"	"、"
"フィラー"	"あ"
"形容詞"	"痛い"
"助詞"	"が"
"名詞"	"頭"
"助詞"	"へ"
"名詞"	"ひび"
"名詞"	"区間"
"助詞"	"に"
"記号"	"、"
"名詞"	"身体"
"助詞"	"は"
"副詞"	"すとん"
"助詞"	"と"
"名詞"	"前"
"助詞"	"へ"
"動詞"	"抛り出す"
"動詞"	"れる"
"助動詞"	"た"
"記号"	"。"
"名詞"	"こん"
"名詞"	"畜生"
"助詞"	"と"
"動詞"	"起き上がる"
"助詞"	"て"
"動詞"	"みる"
"助動詞"	"た"
"助詞"	"が"
"記号"	"、"
"名詞"	"馳"
"動詞"	"ける"
"動詞"	"れる"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"気"
"助詞"	"は"
"動詞"	"せく"
"助詞"	"が"
"記号"	"、"
"名詞"	"足"
"助詞"	"だけ"
"助詞"	"は"
"動詞"	"云う"
"名詞"	"事"
"助詞"	"を"
"動詞"	"利く"
"助動詞"	"ない"
"記号"	"。"
"形容詞"	"じれったい"
"助詞"	"から"
"記号"	"、"
"名詞"	"一本"
"名詞"	"足"
"助詞"	"で"
"動詞"	"飛ぶ"
"助詞"	"で"
"動詞"	"来る"
"助動詞"	"た"
"記号"	"、"
"副詞"	"もう"
"名詞"	"足音"
"助詞"	"も"
"名詞"	"人声"
"助詞"	"も"
"動詞"	"静まり返る"
"助詞"	"て"
"記号"	"、"
"名詞"	"森"
"助詞"	"と"
"動詞"	"する"
"助詞"	"て"
"動詞"	"いる"
"記号"	"。"
"名詞"	"いくら"
"名詞"	"人間"
"助詞"	"が"
"名詞"	"卑怯"
"助詞"	"だって"
"記号"	"、"
"副詞"	"こんなに"
"名詞"	"卑怯"
"助詞"	"に"
"動詞"	"出来る"
"名詞"	"もの"
"助詞"	"じゃ"
"助動詞"	"ない"
"記号"	"。"
"副詞"	"まるで"
"名詞"	"豚"
"助動詞"	"だ"
"記号"	"。"
"副詞"	"こう"
"動詞"	"なる"
"助詞"	"ば"
"動詞"	"隠れる"
"助詞"	"て"
"動詞"	"いる"
"名詞"	"奴"
"助詞"	"を"
"動詞"	"引きずり出す"
"助詞"	"て"
"記号"	"、"
"動詞"	"あやまる"
"動詞"	"せる"
"助詞"	"て"
"動詞"	"やる"
"助詞"	"まで"
"助詞"	"は"
"動詞"	"ひく"
"助動詞"	"ない"
"助詞"	"ぞ"
"助詞"	"と"
"記号"	"、"
"名詞"	"心"
"助詞"	"を"
"副詞"	"極めて"
"名詞"	"寝室"
"助詞"	"の"
"名詞"	"一つ"
"助詞"	"を"
"動詞"	"開ける"
"助詞"	"て"
"名詞"	"中"
"助詞"	"を"
"名詞"	"検査"
"動詞"	"する"
"助動詞"	"う"
"助詞"	"と"
"動詞"	"思う"
"助動詞"	"た"
"助詞"	"が"
"動詞"	"開く"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"錠"
"助詞"	"を"
"動詞"	"かける"
"助詞"	"て"
"動詞"	"ある"
"名詞"	"の"
"助詞"	"か"
"記号"	"、"
"名詞"	"机"
"助詞"	"か"
"名詞"	"何"
"助詞"	"か"
"動詞"	"積む"
"助詞"	"で"
"名詞"	"立て"
"動詞"	"懸ける"
"助詞"	"て"
"動詞"	"ある"
"名詞"	"の"
"助詞"	"か"
"記号"	"、"
"動詞"	"押す"
"助詞"	"て"
"助詞"	"も"
"記号"	"、"
"動詞"	"押す"
"助詞"	"て"
"助詞"	"も"
"副詞"	"決して"
"動詞"	"開く"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"今度"
"助詞"	"は"
"動詞"	"向う"
"名詞"	"合せ"
"助詞"	"の"
"名詞"	"北側"
"助詞"	"の"
"名詞"	"室"
"助詞"	"を"
"動詞"	"試みる"
"助動詞"	"た"
"記号"	"。"
"動詞"	"開く"
"助動詞"	"ない"
"名詞"	"事"
"助詞"	"は"
"副詞"	"やっぱり"
"名詞"	"同然"
"助動詞"	"だ"
"助動詞"	"ある"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"が"
"名詞"	"戸"
"助詞"	"を"
"動詞"	"開ける"
"助詞"	"て"
"名詞"	"中"
"助詞"	"に"
"動詞"	"居る"
"名詞"	"奴"
"助詞"	"を"
"接頭詞"	"引っ"
"動詞"	"捕る"
"動詞"	"まえる"
"助詞"	"て"
"名詞"	"野郎"
"助詞"	"と"
"記号"	"、"
"名詞"	"焦慮"
"動詞"	"てる"
"助詞"	"と"
"記号"	"、"
"接続詞"	"また"
"名詞"	"東"
"助詞"	"の"
"名詞"	"はずれ"
"助詞"	"で"
"名詞"	"鬨の声"
"助詞"	"と"
"名詞"	"足拍子"
"助詞"	"が"
"動詞"	"始まる"
"助動詞"	"た"
"記号"	"。"
"連体詞"	"この"
"名詞"	"野郎"
"動詞"	"申し合せる"
"助詞"	"て"
"記号"	"、"
"名詞"	"東西"
"名詞"	"相"
"動詞"	"応じる"
"助詞"	"て"
"名詞"	"おれ"
"助詞"	"を"
"名詞"	"馬鹿"
"助詞"	"に"
"動詞"	"する"
"名詞"	"気"
"助動詞"	"だ"
"助詞"	"な"
"記号"	"、"
"助詞"	"と"
"助詞"	"は"
"動詞"	"思う"
"助動詞"	"た"
"助詞"	"が"
"接続詞"	"さて"
"副詞"	"どうして"
"形容詞"	"いい"
"助詞"	"か"
"動詞"	"分る"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"正直"
"助詞"	"に"
"名詞"	"白状"
"動詞"	"する"
"助詞"	"て"
"動詞"	"しまう"
"助詞"	"が"
"記号"	"、"
"名詞"	"おれ"
"助詞"	"は"
"名詞"	"勇気"
"助詞"	"の"
"動詞"	"ある"
"名詞"	"割合"
"助詞"	"に"
"名詞"	"智慧"
"助詞"	"が"
"動詞"	"足りる"
"助動詞"	"ない"
"記号"	"。"
"連体詞"	"こんな"
"名詞"	"時"
"助詞"	"に"
"助詞"	"は"
"副詞"	"どうして"
"形容詞"	"いい"
"助詞"	"か"
"副詞"	"さっぱり"
"動詞"	"わかる"
"助動詞"	"ない"
"記号"	"。"
"動詞"	"わかる"
"助動詞"	"ない"
"助詞"	"けれども"
"記号"	"、"
"副詞"	"決して"
"動詞"	"負ける"
"名詞"	"つもり"
"助詞"	"は"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"このまま"
"助詞"	"に"
"動詞"	"済ます"
"助詞"	"て"
"助詞"	"は"
"名詞"	"おれ"
"助詞"	"の"
"名詞"	"顔"
"助詞"	"に"
"動詞"	"かかわる"
"記号"	"。"
"名詞"	"江戸っ子"
"助詞"	"は"
"名詞"	"意気地"
"助詞"	"が"
"形容詞"	"ない"
"助詞"	"と"
"動詞"	"云う"
"動詞"	"れる"
"名詞"	"の"
"助詞"	"は"
"名詞"	"残念"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"宿直"
"助詞"	"を"
"動詞"	"する"
"助詞"	"て"
"名詞"	"鼻"
"名詞"	"垂れ"
"名詞"	"小僧"
"助詞"	"に"
"動詞"	"からかう"
"動詞"	"れる"
"助詞"	"て"
"記号"	"、"
"名詞"	"手"
"助詞"	"の"
"名詞"	"つけ"
"名詞"	"よう"
"助詞"	"が"
"形容詞"	"ない"
"助詞"	"て"
"記号"	"、"
"名詞"	"仕方がない"
"助詞"	"から"
"名詞"	"泣き寝入り"
"助詞"	"に"
"動詞"	"する"
"助動詞"	"た"
"助詞"	"と"
"動詞"	"思う"
"動詞"	"れる"
"助詞"	"ちゃ"
"名詞"	"一生"
"助詞"	"の"
"名詞"	"名折れ"
