"parts"	"mor"
"助詞"	"を"
"名詞"	"独り"
"助詞"	"で"
"動詞"	"並べる"
"助詞"	"て"
"動詞"	"いる"
"助動詞"	"た"
"記号"	"。"
"連体詞"	"その"
"名詞"	"時"
"助詞"	"は"
"名詞"	"家"
"助詞"	"なんか"
"形容詞"	"欲しい"
"助詞"	"も"
"名詞"	"何"
"助詞"	"と"
"助詞"	"も"
"形容詞"	"ない"
"助動詞"	"た"
"記号"	"。"
"名詞"	"西洋館"
"助詞"	"も"
"名詞"	"日本"
"名詞"	"建"
"助詞"	"も"
"副詞"	"全く"
"名詞"	"不用"
"助動詞"	"だ"
"助動詞"	"ある"
"助動詞"	"た"
"助詞"	"から"
"記号"	"、"
"連体詞"	"そんな"
"名詞"	"もの"
"助詞"	"は"
"形容詞"	"欲しい"
"助動詞"	"ない"
"助詞"	"と"
"記号"	"、"
"名詞"	"いつ"
"助詞"	"でも"
"名詞"	"清"
"助詞"	"に"
"動詞"	"答える"
"助動詞"	"た"
"記号"	"。"
"動詞"	"する"
"助詞"	"と"
"記号"	"、"
"名詞"	"あなた"
"助詞"	"は"
"名詞"	"欲"
"助詞"	"が"
"形容詞"	"すい"
"助動詞"	"ない"
"助詞"	"て"
"記号"	"、"
"名詞"	"心"
"助詞"	"が"
"名詞"	"奇麗"
"助動詞"	"だ"
"助詞"	"と"
"動詞"	"云う"
"助詞"	"て"
"接続詞"	"また"
"名詞"	"賞"
"名詞"	"メタ"
"記号"	"。"
"名詞"	"清"
"助詞"	"は"
"名詞"	"何"
"助詞"	"と"
"動詞"	"云う"
"助詞"	"て"
"助詞"	"も"
"名詞"	"賞"
"名詞"	"め"
"助詞"	"て"
"動詞"	"くれる"
"記号"	"。"
"名詞"	"母"
"助詞"	"が"
"動詞"	"死ぬ"
"助詞"	"で"
"助詞"	"から"
"名詞"	"五"
"名詞"	"六"
"名詞"	"年"
"助詞"	"の"
"名詞"	"間"
"助詞"	"は"
"連体詞"	"この"
"名詞"	"状態"
"助詞"	"で"
"動詞"	"暮す"
"助詞"	"て"
"動詞"	"いる"
"助動詞"	"た"
"記号"	"。"
"名詞"	"おやじ"
"助詞"	"に"
"助詞"	"は"
"動詞"	"叱る"
"動詞"	"れる"
"記号"	"。"
"名詞"	"兄"
"助詞"	"と"
"助詞"	"は"
"名詞"	"喧嘩"
"助詞"	"を"
"動詞"	"する"
"記号"	"。"
"名詞"	"清"
"助詞"	"に"
"助詞"	"は"
"名詞"	"菓子"
"助詞"	"を"
"動詞"	"貰う"
"記号"	"、"
"副詞"	"時々"
"名詞"	"賞"
"名詞"	"め"
"動詞"	"られる"
"記号"	"。"
"名詞"	"別"
"助詞"	"に"
"名詞"	"望み"
"助詞"	"も"
"形容詞"	"ない"
"記号"	"。"
"名詞"	"これ"
"助詞"	"で"
"名詞"	"たくさん"
"助動詞"	"だ"
"助詞"	"と"
"動詞"	"思う"
"助詞"	"て"
"動詞"	"いる"
"助動詞"	"た"
"記号"	"。"
"名詞"	"ほか"
"助詞"	"の"
"名詞"	"小供"
"助詞"	"も"
"副詞"	"一概に"
"連体詞"	"こんな"
"名詞"	"もの"
"助動詞"	"だ"
"助動詞"	"う"
"助詞"	"と"
"動詞"	"思う"
"助詞"	"て"
"動詞"	"いる"
"助動詞"	"た"
"記号"	"。"
"接続詞"	"ただ"
"名詞"	"清"
"助詞"	"が"
"名詞"	"何"
"助詞"	"か"
"助詞"	"に"
"動詞"	"つける"
"助詞"	"て"
"記号"	"、"
"名詞"	"あなた"
"助詞"	"は"
"接頭詞"	"お"
"名詞"	"可哀想"
"助動詞"	"だ"
"記号"	"、"
"名詞"	"不仕合せ"
"助動詞"	"だ"
"助詞"	"と"
"接頭詞"	"無"
"副詞"	"暗に"
"動詞"	"云う"
"名詞"	"もの"
"助動詞"	"だ"
"助詞"	"から"
"記号"	"、"
"名詞"	"それ"
"助詞"	"じゃ"
"名詞"	"可哀想"
"助動詞"	"だ"
"名詞"	"不仕合せ"
"助動詞"	"だ"
"名詞"	"ん"
"助動詞"	"だ"
"助動詞"	"う"
"助詞"	"と"
"動詞"	"思う"
"助動詞"	"た"
"記号"	"。"
"連体詞"	"その"
"名詞"	"外"
"助詞"	"に"
"名詞"	"苦"
"助詞"	"に"
"動詞"	"なる"
"名詞"	"事"
"助詞"	"は"
"副詞"	"少し"
"助詞"	"も"
"形容詞"	"ない"
"助動詞"	"た"
"記号"	"。"
"接続詞"	"ただ"
"名詞"	"おやじ"
"助詞"	"が"
"名詞"	"小遣い"
"助詞"	"を"
"動詞"	"くれる"
"助動詞"	"ない"
"助詞"	"に"
"助詞"	"は"
"名詞"	"閉口"
"動詞"	"する"
"助動詞"	"た"
"記号"	"。"
"名詞"	"母"
"助詞"	"が"
"動詞"	"死ぬ"
"助詞"	"で"
"助詞"	"から"
"名詞"	"六"
"名詞"	"年"
"名詞"	"目"
"助詞"	"の"
"名詞"	"正月"
"助詞"	"に"
"名詞"	"おやじ"
"助詞"	"も"
"名詞"	"卒中"
"助詞"	"で"
"動詞"	"亡くなる"
"助動詞"	"た"
"記号"	"。"
"連体詞"	"その"
"名詞"	"年"
"助詞"	"の"
"名詞"	"四月"
"助詞"	"に"
"名詞"	"おれ"
"助詞"	"は"
"動詞"	"ある"
"名詞"	"私立"
"助詞"	"の"
"名詞"	"中学校"
"助詞"	"を"
"名詞"	"卒業"
"動詞"	"する"
"記号"	"。"
"名詞"	"六月"
"助詞"	"に"
"名詞"	"兄"
"助詞"	"は"
"名詞"	"商業学校"
"助詞"	"を"
"名詞"	"卒業"
"動詞"	"する"
"助動詞"	"た"
"記号"	"。"
"名詞"	"兄"
"助詞"	"は"
"副詞"	"何とか"
"名詞"	"会社"
"助詞"	"の"
"名詞"	"九州"
"助詞"	"の"
"名詞"	"支店"
"助詞"	"に"
"名詞"	"口"
"助詞"	"が"
"動詞"	"ある"
"助詞"	"て"
"動詞"	"行く"
"助動詞"	"ない"
"助詞"	"ば"
"動詞"	"なる"
"助動詞"	"ん"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"は"
"名詞"	"東京"
"助詞"	"で"
"副詞"	"まだ"
"名詞"	"学問"
"助詞"	"を"
"動詞"	"する"
"助動詞"	"ない"
"助詞"	"ば"
"動詞"	"なる"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"兄"
"助詞"	"は"
"名詞"	"家"
"助詞"	"を"
"動詞"	"売る"
"助詞"	"て"
"名詞"	"財産"
"助詞"	"を"
"動詞"	"片付ける"
"助詞"	"て"
"名詞"	"任地"
"助詞"	"へ"
"名詞"	"出立"
"動詞"	"する"
"助詞"	"と"
"動詞"	"云う"
"動詞"	"出す"
"助動詞"	"た"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"は"
"副詞"	"どう"
"助詞"	"でも"
"動詞"	"する"
"助詞"	"が"
"形容詞"	"よい"
"助動詞"	"う"
"助詞"	"と"
"名詞"	"返事"
"助詞"	"を"
"動詞"	"する"
"助動詞"	"た"
"記号"	"。"
"副詞"	"どうせ"
"名詞"	"兄"
"助詞"	"の"
"名詞"	"厄介"
"助詞"	"に"
"動詞"	"なる"
"名詞"	"気"
"助詞"	"は"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"世話"
"助詞"	"を"
"動詞"	"する"
"助詞"	"て"
"動詞"	"くれる"
"助詞"	"に"
"動詞"	"する"
"助動詞"	"た"
"名詞"	"ところ"
"助詞"	"で"
"記号"	"、"
"名詞"	"喧嘩"
"助詞"	"を"
"動詞"	"する"
"助詞"	"から"
"記号"	"、"
"名詞"	"向う"
"助詞"	"で"
"助詞"	"も"
"副詞"	"何とか"
"動詞"	"云う"
"動詞"	"出す"
"助詞"	"に"
"副詞"	"極"
"動詞"	"く"
"助詞"	"て"
"動詞"	"いる"
"記号"	"。"
"副詞"	"なまじい"
"名詞"	"保護"
"助詞"	"を"
"動詞"	"受ける"
"助詞"	"ば"
"助詞"	"こそ"
"記号"	"、"
"連体詞"	"こんな"
"名詞"	"兄"
"助詞"	"に"
"名詞"	"頭"
"助詞"	"を"
"動詞"	"下げる"
"助動詞"	"ない"
"助詞"	"ば"
"動詞"	"なる"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"牛乳配達"
"助詞"	"を"
"動詞"	"する"
"助詞"	"て"
"助詞"	"も"
"動詞"	"食う"
"助詞"	"て"
"動詞"	"られる"
"助詞"	"と"
"名詞"	"覚悟"
"助詞"	"を"
"動詞"	"する"
"助動詞"	"た"
"記号"	"。"
"名詞"	"兄"
"助詞"	"は"
"名詞"	"それ"
"助詞"	"から"
"名詞"	"道具屋"
"助詞"	"を"
"動詞"	"呼ぶ"
"助詞"	"で"
"動詞"	"来る"
"助詞"	"て"
"記号"	"、"
"名詞"	"先祖"
"名詞"	"代々"
"助詞"	"の"
"名詞"	"瓦"
"名詞"	"落"
"名詞"	"多"
"助詞"	"を"
"名詞"	"二束三文"
"助詞"	"に"
"動詞"	"売る"
"助動詞"	"た"
"記号"	"。"
"名詞"	"家屋"
"名詞"	"敷"
"助詞"	"は"
"動詞"	"ある"
"名詞"	"人"
"助詞"	"の"
"名詞"	"周旋"
"助動詞"	"だ"
"助動詞"	"ある"
"名詞"	"金満家"
"助詞"	"に"
"動詞"	"譲る"
"助動詞"	"た"
"記号"	"。"
"連体詞"	"この"
"名詞"	"方"
"助詞"	"は"
"名詞"	"大分"
"名詞"	"金"
"助詞"	"に"
"動詞"	"なる"
"助動詞"	"た"
"名詞"	"よう"
"助動詞"	"だ"
"助詞"	"が"
"記号"	"、"
"形容詞"	"詳しい"
"名詞"	"事"
"助詞"	"は"
"副詞"	"一向"
"動詞"	"知る"
"助動詞"	"ぬ"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"は"
"名詞"	"一"
"名詞"	"ヶ月"
"名詞"	"以前"
"助詞"	"から"
"記号"	"、"
"副詞"	"しばらく"
"名詞"	"前途"
"助詞"	"の"
"名詞"	"方向"
"助詞"	"の"
"動詞"	"つく"
"助詞"	"まで"
"名詞"	"神田"
"助詞"	"の"
"名詞"	"小川町"
"助詞"	"へ"
"名詞"	"下宿"
"動詞"	"する"
"助詞"	"て"
"動詞"	"いる"
"助動詞"	"た"
"記号"	"。"
"名詞"	"清"
"助詞"	"は"
"名詞"	"十"
"名詞"	"何"
"名詞"	"年"
"動詞"	"居る"
"助動詞"	"た"
"名詞"	"うち"
"助詞"	"が"
"名詞"	"人手"
"助詞"	"に"
"動詞"	"渡る"
"名詞"	"の"
"助詞"	"を"
"副詞"	"大いに"
"名詞"	"残念"
"動詞"	"がる"
"助動詞"	"た"
"助詞"	"が"
"記号"	"、"
"名詞"	"自分"
"助詞"	"の"
"名詞"	"もの"
"助動詞"	"だ"
"助動詞"	"ない"
"助詞"	"から"
"記号"	"、"
"名詞"	"仕様"
"助詞"	"が"
"形容詞"	"ない"
"助動詞"	"た"
"記号"	"。"
"名詞"	"あなた"
"助詞"	"が"
"副詞"	"もう少し"
"名詞"	"年"
"助詞"	"を"
"動詞"	"とる"
"助詞"	"て"
"動詞"	"いらっしゃる"
"助詞"	"ば"
"記号"	"、"
"名詞"	"ここ"
"助詞"	"が"
"接頭詞"	"ご"
"名詞"	"相続"
"助詞"	"が"
"動詞"	"出来る"
"助動詞"	"ます"
"名詞"	"もの"
"助詞"	"を"
"助詞"	"と"
"副詞"	"しきりに"
"動詞"	"口説く"
"助詞"	"て"
"動詞"	"いる"
"助動詞"	"た"
"記号"	"。"
"副詞"	"もう少し"
"名詞"	"年"
"助詞"	"を"
"動詞"	"とる"
"助詞"	"て"
"名詞"	"相続"
"助詞"	"が"
"動詞"	"出来る"
"名詞"	"もの"
"助動詞"	"だ"
"記号"	"、"
"名詞"	"今"
"助詞"	"でも"
"名詞"	"相続"
"助詞"	"が"
"動詞"	"出来る"
"名詞"	"はず"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"婆さん"
"助詞"	"は"
"名詞"	"何"
"助詞"	"も"
"動詞"	"知る"
"助動詞"	"ない"
"助詞"	"から"
"名詞"	"年"
"助詞"	"さえ"
"動詞"	"取る"
"助詞"	"ば"
"名詞"	"兄"
"助詞"	"の"
"名詞"	"家"
"助詞"	"が"
"動詞"	"もらえる"
"助詞"	"と"
"動詞"	"信じる"
"助詞"	"て"
"動詞"	"いる"
"記号"	"。"
"名詞"	"兄"
"助詞"	"と"
"名詞"	"おれ"
"助詞"	"は"
"動詞"	"かよう"
"助詞"	"に"
"動詞"	"分る"
"助動詞"	"た"
"助詞"	"が"
"記号"	"、"
"動詞"	"困る"
"助動詞"	"た"
"名詞"	"の"
"助詞"	"は"
"名詞"	"清"
"助詞"	"の"
"名詞"	"行く先"
"助動詞"	"だ"
"助動詞"	"ある"
"記号"	"。"
"名詞"	"兄"
"助詞"	"は"
"副詞"	"無論"
"動詞"	"連れる"
"助詞"	"て"
"動詞"	"行ける"
"名詞"	"身分"
"助詞"	"で"
"動詞"	"なす"
"記号"	"、"
"名詞"	"清"
"助詞"	"も"
"名詞"	"兄"
"助詞"	"の"
"名詞"	"尻"
"助詞"	"に"
"動詞"	"くう"
"動詞"	"付く"
"助詞"	"て"
"名詞"	"九州"
"名詞"	"下り"
"助詞"	"まで"
"動詞"	"出掛ける"
"名詞"	"気"
"助詞"	"は"
"形容詞"	"毛頭ない"
"記号"	"、"
"助詞"	"と"
"動詞"	"云う"
"助詞"	"て"
"連体詞"	"この"
"名詞"	"時"
"助詞"	"の"
"名詞"	"おれ"
"助詞"	"は"
"名詞"	"四畳半"
"助詞"	"の"
"接頭詞"	"安"
"名詞"	"下宿"
"助詞"	"に"
"動詞"	"籠る"
"助詞"	"て"
"記号"	"、"
"名詞"	"それ"
"助詞"	"すら"
"助詞"	"も"
"副詞"	"いざ"
"助詞"	"と"
"動詞"	"なる"
"助詞"	"ば"
"副詞"	"直ちに"
"動詞"	"引き払う"
"助動詞"	"ぬ"
"助詞"	"ば"
"動詞"	"なる"
"助動詞"	"ぬ"
"名詞"	"始末"
"助動詞"	"だ"
"記号"	"。"
"副詞"	"どう"
"動詞"	"する"
"名詞"	"事"
"助詞"	"も"
"動詞"	"出来る"
"助動詞"	"ん"
"記号"	"。"
"名詞"	"清"
"助詞"	"に"
"動詞"	"聞く"
"助詞"	"て"
"動詞"	"みる"
"助動詞"	"た"
"記号"	"。"
"名詞"	"どこか"
"助詞"	"へ"
"名詞"	"奉公"
"助詞"	"でも"
"動詞"	"する"
"名詞"	"気"
"助詞"	"か"
"助詞"	"ね"
"助詞"	"と"
"動詞"	"云う"
"助動詞"	"た"
"名詞"	"あなた"
"助詞"	"が"
"接頭詞"	"お"
"名詞"	"うち"
"助詞"	"を"
"動詞"	"持つ"
"助詞"	"て"
"記号"	"、"
"名詞"	"奥さま"
"助詞"	"を"
"名詞"	"お貰い"
"助詞"	"に"
"動詞"	"なる"
"助詞"	"まで"
"助詞"	"は"
"記号"	"、"
"名詞"	"仕方がない"
"助詞"	"から"
"記号"	"、"
"名詞"	"甥"
"助詞"	"の"
"名詞"	"厄介"
"助詞"	"に"
"動詞"	"なる"
"助動詞"	"ます"
"助動詞"	"う"
"助詞"	"と"
"名詞"	"要約"
"名詞"	"決心"
"動詞"	"する"
"助動詞"	"た"
"名詞"	"返事"
"助詞"	"を"
"動詞"	"する"
"助動詞"	"た"
"記号"	"。"
"連体詞"	"この"
"名詞"	"甥"
"助詞"	"は"
"名詞"	"裁判所"
"助詞"	"の"
"名詞"	"書記"
"助詞"	"で"
"副詞"	"まず"
"名詞"	"今日"
"助詞"	"に"
"助詞"	"は"
"動詞"	"差支える"
"助動詞"	"ない"
"動詞"	"暮す"
"助詞"	"て"
"動詞"	"いる"
"助動詞"	"た"
"助詞"	"から"
"記号"	"、"
"名詞"	"今"
"助詞"	"まで"
"助詞"	"も"
"名詞"	"清"
"助詞"	"に"
"動詞"	"来る"
"助動詞"	"だ"
"名詞"	"来意"
"助詞"	"と"
"名詞"	"二"
"名詞"	"三"
"名詞"	"度"
"動詞"	"勧める"
"助動詞"	"た"
"名詞"	"の"
"助動詞"	"だ"
"助詞"	"が"
"記号"	"、"
"名詞"	"清"
"助詞"	"は"
"副詞"	"たとい"
"名詞"	"下女"
"名詞"	"奉公"
"助詞"	"は"
"動詞"	"する"
"助詞"	"て"
"助詞"	"も"
"副詞"	"年来"
"動詞"	"住み馴れる"
"助動詞"	"た"
"名詞"	"家"
"助詞"	"の"
"名詞"	"方"
"助詞"	"が"
"形容詞"	"いい"
"助詞"	"と"
"動詞"	"云う"
"助詞"	"て"
"動詞"	"応じる"
"助動詞"	"ない"
"助動詞"	"た"
"記号"	"。"
"接続詞"	"しかし"
"名詞"	"今"
"助詞"	"の"
"名詞"	"場合"
"動詞"	"知る"
"助動詞"	"ぬ"
"名詞"	"屋敷"
"助詞"	"へ"
"名詞"	"奉公"
"形容詞"	"易い"
"フィラー"	"え"
"助詞"	"を"
"動詞"	"する"
"助詞"	"て"
"動詞"	"入る"
"助動詞"	"ぬ"
"名詞"	"気兼ね"
"助詞"	"を"
"動詞"	"仕る"
"動詞"	"直す"
"助詞"	"より"
"記号"	"、"
"名詞"	"甥"
"助詞"	"の"
"名詞"	"厄介"
"助詞"	"に"
"動詞"	"なる"
"名詞"	"方"
"助詞"	"が"
"名詞"	"まし"
"助動詞"	"だ"
"助詞"	"と"
"動詞"	"思う"
"助動詞"	"た"
"名詞"	"の"
"助動詞"	"だ"
"助動詞"	"う"
"記号"	"。"
"接続詞"	"それにしても"
"形容詞"	"早い"
"名詞"	"うち"
"助詞"	"を"
"動詞"	"持てる"
"助詞"	"の"
"記号"	"、"
"名詞"	"妻"
"助詞"	"を"
"動詞"	"貰える"
"助詞"	"の"
"記号"	"、"
"動詞"	"来る"
"助詞"	"て"
"名詞"	"世話"
"助詞"	"を"
"動詞"	"する"
"名詞"	"の"
"助詞"	"と"
"動詞"	"云う"
"記号"	"。"
"名詞"	"親身"
"助詞"	"の"
"名詞"	"甥"
"助詞"	"より"
"助詞"	"も"
"名詞"	"他人"
"助詞"	"の"
"名詞"	"おれ"
"助詞"	"の"
"名詞"	"方"
"助詞"	"が"
"名詞"	"好き"
"助動詞"	"だ"
"名詞"	"の"
"助動詞"	"だ"
"助動詞"	"う"
"記号"	"。"
"名詞"	"九州"
"助詞"	"へ"
"動詞"	"立つ"
"名詞"	"二日"
"接頭詞"	"前"
"名詞"	"兄"
"助詞"	"が"
"名詞"	"下宿"
"助詞"	"へ"
"動詞"	"来る"
"助詞"	"て"
"名詞"	"金"
"助詞"	"を"
"名詞"	"六"
"名詞"	"百"
"名詞"	"円"
"動詞"	"出す"
"助詞"	"て"
"名詞"	"これ"
"助詞"	"を"
"名詞"	"資本"
"助詞"	"に"
"動詞"	"する"
"助詞"	"て"
"名詞"	"商"
"名詞"	"買"
"助詞"	"を"
"動詞"	"する"
"助詞"	"なり"
"記号"	"、"
"名詞"	"学資"
"助詞"	"に"
"動詞"	"する"
"助詞"	"て"
"名詞"	"勉強"
"助詞"	"を"
"動詞"	"する"
"助詞"	"なり"
"記号"	"、"
"副詞"	"どう"
"助詞"	"でも"
"名詞"	"随意"
"助詞"	"に"
"動詞"	"使う"
"助詞"	"が"
"形容詞"	"いい"
"記号"	"、"
"連体詞"	"その"
"名詞"	"代り"
"名詞"	"あと"
"助詞"	"は"
"動詞"	"構う"
"助動詞"	"ない"
"助詞"	"と"
"動詞"	"云う"
"助動詞"	"た"
"記号"	"。"
"名詞"	"兄"
"助詞"	"に"
"動詞"	"する"
"助詞"	"て"
"助詞"	"は"
"名詞"	"感心"
"助動詞"	"だ"
"名詞"	"やり方"
"助動詞"	"だ"
"記号"	"、"
"名詞"	"何"
"助詞"	"の"
"名詞"	"六"
"名詞"	"百"
"名詞"	"円"
"助詞"	"ぐらい"
"動詞"	"貰う"
"助動詞"	"ん"
"助動詞"	"だ"
"助詞"	"も"
"動詞"	"困る"
"助詞"	"は"
"名詞"	"せん"
"助詞"	"と"
"動詞"	"思う"
"助動詞"	"た"
"助詞"	"が"
"記号"	"、"
"名詞"	"例"
"助詞"	"に"
"動詞"	"似る"
"助動詞"	"ぬ"
"名詞"	"淡泊"
"助動詞"	"だ"
"名詞"	"処置"
"助詞"	"が"
"動詞"	"気に入る"
"助動詞"	"た"
"助詞"	"から"
"記号"	"、"
"名詞"	"礼"
"助詞"	"を"
"動詞"	"云う"
"助詞"	"て"
"動詞"	"貰う"
"助詞"	"て"
"動詞"	"おく"
"助動詞"	"た"
"記号"	"。"
"名詞"	"兄"
"助詞"	"は"
"名詞"	"それ"
"助詞"	"から"
"名詞"	"五"
"名詞"	"十"
"名詞"	"円"
"動詞"	"出す"
"助詞"	"て"
"名詞"	"これ"
"助詞"	"を"
"副詞"	"ついでに"
"名詞"	"清"
"助詞"	"に"
"動詞"	"渡す"
"助詞"	"て"
"動詞"	"くれる"
"助詞"	"と"
"動詞"	"云う"
"助動詞"	"た"
"助詞"	"から"
"記号"	"、"
"名詞"	"異議"
"形容詞"	"ない"
"動詞"	"引き受ける"
"助動詞"	"た"
"記号"	"。"
"名詞"	"二日"
"動詞"	"立つ"
"助詞"	"て"
"名詞"	"新橋"
"助詞"	"の"
"名詞"	"停車場"
"助詞"	"で"
"動詞"	"分る"
"動詞"	"たぎる"
"名詞"	"兄"
"助詞"	"に"
"助詞"	"は"
"名詞"	"その後"
"名詞"	"一"
"名詞"	"遍"
"助詞"	"も"
"動詞"	"逢う"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"は"
"名詞"	"六"
"名詞"	"百"
"名詞"	"円"
"助詞"	"の"
"名詞"	"使用"
"名詞"	"法"
"助詞"	"について"
"動詞"	"寝る"
"助詞"	"ながら"
"動詞"	"考える"
"助動詞"	"た"
"記号"	"。"
"名詞"	"商"
"名詞"	"買"
"助詞"	"を"
"動詞"	"する"
"助動詞"	"た"
"助詞"	"って"
"形容詞"	"面倒くさい"
"助詞"	"て"
"形容詞"	"旨い"
"動詞"	"出来る"
"名詞"	"もの"
"助詞"	"じゃ"
"形容詞"	"ない"
"記号"	"、"
"副詞"	"ことに"
"名詞"	"六"
"名詞"	"百"
"名詞"	"円"
"助詞"	"の"
"名詞"	"金"
"助詞"	"で"
"名詞"	"商"
"名詞"	"買"
"助動詞"	"らしい"
"名詞"	"商"
"名詞"	"買"
"助詞"	"が"
"動詞"	"やれる"
"名詞"	"訳"
"助動詞"	"だ"
"助詞"	"も"
"助動詞"	"ない"
"助動詞"	"う"
"記号"	"。"
"副詞"	"よし"
"動詞"	"やれる"
"助詞"	"として"
"助詞"	"も"
"記号"	"、"
"名詞"	"今"
"助詞"	"の"
"名詞"	"よう"
"助詞"	"じゃ"
"名詞"	"人"
"助詞"	"の"
"名詞"	"前"
"助詞"	"へ"
"名詞"	"出し手"
"名詞"	"教育"
"助詞"	"を"
"動詞"	"受ける"
"助動詞"	"た"
"助詞"	"と"
"動詞"	"威張れる"
"助動詞"	"ない"
"助詞"	"から"
"名詞"	"つまり"
"名詞"	"損"
"助詞"	"に"
"動詞"	"なる"
"助詞"	"ばかり"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"資本"
"助詞"	"など"
"助詞"	"は"
"副詞"	"どう"
"助詞"	"でも"
"形容詞"	"いい"
"助詞"	"から"
"記号"	"、"
"名詞"	"これ"
"助詞"	"を"
"名詞"	"学資"
"助詞"	"に"
"動詞"	"する"
"助詞"	"て"
"名詞"	"勉強"
"動詞"	"してやる"
"助動詞"	"う"
"記号"	"。"
"名詞"	"六"
"名詞"	"百"
"名詞"	"円"
"助詞"	"を"
"名詞"	"三"
"助詞"	"に"
"動詞"	"割る"
"助詞"	"て"
"名詞"	"一年"
"助詞"	"に"
"名詞"	"二"
"名詞"	"百"
"名詞"	"円"
"助詞"	"ずつ"
"動詞"	"使う"
"助詞"	"ば"
"名詞"	"三"
"名詞"	"年間"
"助詞"	"は"
"名詞"	"勉強"
"助詞"	"が"
"動詞"	"出来る"
"記号"	"。"
"名詞"	"三"
"名詞"	"年間"
"名詞"	"一生懸命"
"助詞"	"に"
"動詞"	"やる"
"助詞"	"ば"
"名詞"	"何"
"助詞"	"か"
"動詞"	"出来る"
"記号"	"。"
"接続詞"	"それから"
"名詞"	"どこ"
"助詞"	"の"
"名詞"	"学校"
"助詞"	"へ"
"名詞"	"肺癆"
"助詞"	"と"
"動詞"	"考える"
"助動詞"	"た"
"助詞"	"が"
"記号"	"、"
"名詞"	"学問"
"助詞"	"は"
"副詞"	"生来"
"名詞"	"どれ"
"助詞"	"も"
"名詞"	"これ"
"助詞"	"も"
"名詞"	"好き"
"助動詞"	"だ"
"助動詞"	"ない"
"記号"	"。"
"副詞"	"ことに"
"名詞"	"語学"
"助詞"	"とか"
"名詞"	"文学"
"助詞"	"とか"
"動詞"	"云う"
"名詞"	"もの"
"助詞"	"は"
"副詞"	"真平"
"名詞"	"ご免"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"新体詩"
"助詞"	"など"
"助詞"	"と"
"動詞"	"来る"
"助詞"	"て"
"助詞"	"は"
"名詞"	"二"
"名詞"	"十"
"名詞"	"行"
"動詞"	"ある"
"名詞"	"うち"
"助詞"	"で"
"名詞"	"一行"
"助詞"	"も"
"動詞"	"分る"
"助動詞"	"ない"
"記号"	"。"
"副詞"	"どうせ"
"名詞"	"嫌い"
"助動詞"	"だ"
"名詞"	"もの"
"助動詞"	"だ"
"名詞"	"何"
"助詞"	"を"
"動詞"	"やる"
"助詞"	"て"
"助詞"	"も"
"連体詞"	"同じ"
"名詞"	"事"
"助動詞"	"だ"
"助詞"	"と"
"動詞"	"思う"
"助動詞"	"た"
"助詞"	"が"
"記号"	"、"
"副詞"	"幸い"
"名詞"	"物理"
"名詞"	"学校"
"助詞"	"の"
"名詞"	"前"
"助詞"	"を"
"動詞"	"通り掛る"
"助動詞"	"た"
"名詞"	"生徒"
"名詞"	"募集"
"助詞"	"の"
"名詞"	"広告"
"助詞"	"が"
"動詞"	"出る"
"助詞"	"て"
"動詞"	"いる"
"助動詞"	"た"
"助詞"	"から"
"記号"	"、"
"名詞"	"何"
"助詞"	"も"
"名詞"	"縁"
"助動詞"	"だ"
"助詞"	"と"
"動詞"	"思う"
"助詞"	"て"
"名詞"	"規則"
"名詞"	"書"
"助詞"	"を"
"動詞"	"もらう"
"助詞"	"て"
"副詞"	"すぐ"
"名詞"	"入学"
"助詞"	"の"
"名詞"	"手続き"
"助詞"	"を"
"動詞"	"する"
"助詞"	"て"
"動詞"	"しまう"
"助動詞"	"た"
"記号"	"。"
"名詞"	"今"
"動詞"	"考える"
"助詞"	"と"
"名詞"	"これ"
"助詞"	"も"
"名詞"	"親譲り"
"助詞"	"の"
"名詞"	"無鉄砲"
"助詞"	"から"
"動詞"	"起る"
"助動詞"	"た"
"名詞"	"失策"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"三"
"名詞"	"年間"
"副詞"	"まあ"
"名詞"	"人並"
"助詞"	"に"
"名詞"	"勉強"
"助詞"	"は"
"動詞"	"する"
"助動詞"	"た"
"助詞"	"が"
"名詞"	"別段"
"名詞"	"たち"
"助詞"	"の"
"動詞"	"いう"
"名詞"	"方"
"助詞"	"で"
"助詞"	"も"
"形容詞"	"ない"
"助詞"	"から"
"記号"	"、"
"名詞"	"席順"
"助詞"	"は"
"名詞"	"いつ"
"助詞"	"でも"
"名詞"	"下"
"助詞"	"から"
"名詞"	"勘定"
"動詞"	"する"
"名詞"	"方"
"助詞"	"が"
"名詞"	"便利"
"助動詞"	"だ"
"助動詞"	"ある"
"助動詞"	"た"
"記号"	"。"
"接続詞"	"しかし"
"名詞"	"不思議"
"助動詞"	"だ"
"名詞"	"もの"
"助動詞"	"だ"
"記号"	"、"
"名詞"	"三年"
"動詞"	"立つ"
