"parts"	"mor"
"名詞"	"到着"
"名詞"	"しない"
"助動詞"	"だ"
"助動詞"	"う"
"記号"	"。"
"連体詞"	"その"
"名詞"	"上"
"助詞"	"に"
"名詞"	"君と僕"
"助詞"	"を"
"副詞"	"同時に"
"動詞"	"追い出す"
"助詞"	"ちゃ"
"記号"	"、"
"名詞"	"生徒"
"助詞"	"の"
"名詞"	"時間"
"助詞"	"に"
"名詞"	"明き"
"助詞"	"が"
"動詞"	"出来る"
"助詞"	"て"
"記号"	"、"
"名詞"	"授業"
"助詞"	"に"
"動詞"	"する"
"動詞"	"す"
"動詞"	"支える"
"助詞"	"から"
"助詞"	"な"
"記号"	"」"
"記号"	"「"
"名詞"	"それ"
"助詞"	"じゃ"
"名詞"	"おれ"
"助詞"	"を"
"名詞"	"間"
"助詞"	"の"
"名詞"	"くさび"
"助詞"	"に"
"名詞"	"一"
"名詞"	"席"
"動詞"	"伺う"
"動詞"	"せる"
"名詞"	"気"
"助動詞"	"だ"
"名詞"	"ん"
"助動詞"	"だ"
"助詞"	"な"
"記号"	"。"
"名詞"	"こん"
"名詞"	"畜生"
"記号"	"、"
"名詞"	"だれ"
"助詞"	"が"
"連体詞"	"その"
"名詞"	"手"
"助詞"	"に"
"動詞"	"乗る"
"名詞"	"もの"
"助詞"	"か"
"記号"	"」"
"名詞"	"翌日"
"名詞"	"おれ"
"助詞"	"は"
"名詞"	"学校"
"助詞"	"へ"
"名詞"	"出し手"
"名詞"	"校長"
"名詞"	"室"
"助詞"	"へ"
"動詞"	"入る"
"助詞"	"て"
"名詞"	"談判"
"助詞"	"を"
"動詞"	"始める"
"助動詞"	"た"
"記号"	"。"
"記号"	"「"
"副詞"	"何で"
"名詞"	"私"
"助詞"	"に"
"名詞"	"辞表"
"助詞"	"を"
"動詞"	"出す"
"助詞"	"と"
"動詞"	"云う"
"助動詞"	"ない"
"名詞"	"ん"
"助動詞"	"です"
"助詞"	"か"
"記号"	"」"
"記号"	"「"
"感動詞"	"へえ"
"記号"	"？"
"記号"	"」"
"助詞"	"と"
"名詞"	"狸"
"助詞"	"は"
"名詞"	"あっけ"
"助詞"	"に"
"動詞"	"取る"
"動詞"	"れる"
"助詞"	"て"
"動詞"	"いる"
"記号"	"。"
"記号"	"「"
"名詞"	"堀田"
"助詞"	"に"
"助詞"	"は"
"動詞"	"出せる"
"記号"	"、"
"名詞"	"私"
"助詞"	"に"
"助詞"	"は"
"動詞"	"出す"
"助動詞"	"ない"
"助詞"	"で"
"形容詞"	"好い"
"助詞"	"と"
"動詞"	"云う"
"名詞"	"法"
"助詞"	"が"
"動詞"	"ある"
"助動詞"	"ます"
"助詞"	"か"
"記号"	"」"
"記号"	"「"
"名詞"	"それ"
"助詞"	"は"
"名詞"	"学校"
"助詞"	"の"
"名詞"	"方"
"助詞"	"の"
"名詞"	"都合"
"助詞"	"で"
"記号"	"…"
"記号"	"…"
"記号"	"」"
"記号"	"「"
"連体詞"	"その"
"名詞"	"都合"
"助詞"	"が"
"動詞"	"間違う"
"助詞"	"て"
"フィラー"	"ま"
"感動詞"	"さあ"
"記号"	"。"
"名詞"	"私"
"助詞"	"が"
"動詞"	"出す"
"助動詞"	"ない"
"助詞"	"て"
"動詞"	"済む"
"助動詞"	"だ"
"名詞"	"堀田"
"助詞"	"だって"
"記号"	"、"
"動詞"	"出す"
"名詞"	"必要"
"助詞"	"は"
"助動詞"	"ない"
"助動詞"	"です"
"助動詞"	"う"
"記号"	"」"
"記号"	"「"
"連体詞"	"その"
"名詞"	"辺"
"助詞"	"は"
"名詞"	"説明"
"助詞"	"が"
"動詞"	"出来る"
"動詞"	"かねる"
"助動詞"	"ます"
"助詞"	"が"
"記号"	"――"
"名詞"	"堀田"
"名詞"	"君"
"助詞"	"は"
"動詞"	"去る"
"動詞"	"れる"
"助詞"	"て"
"助詞"	"も"
"動詞"	"やむをえる"
"名詞"	"の"
"助動詞"	"です"
"助詞"	"が"
"記号"	"、"
"名詞"	"あなた"
"助詞"	"は"
"名詞"	"辞表"
"助詞"	"を"
"接頭詞"	"お"
"名詞"	"出し"
"助詞"	"に"
"動詞"	"なる"
"名詞"	"必要"
"助詞"	"を"
"動詞"	"認める"
"助動詞"	"ます"
"助動詞"	"ん"
"助詞"	"から"
"記号"	"」"
"感動詞"	"なるほど"
"名詞"	"狸"
"助動詞"	"だ"
"記号"	"、"
"名詞"	"要領"
"助詞"	"を"
"動詞"	"得る"
"助動詞"	"ない"
"名詞"	"事"
"助詞"	"ばかり"
"動詞"	"並べる"
"助詞"	"て"
"記号"	"、"
"接続詞"	"しかも"
"名詞"	"落ち"
"名詞"	"付き"
"動詞"	"払う"
"動詞"	"てる"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"は"
"名詞"	"仕様"
"助詞"	"が"
"形容詞"	"ない"
"助詞"	"から"
"記号"	"「"
"名詞"	"それ"
"助詞"	"じゃ"
"名詞"	"私"
"助詞"	"も"
"名詞"	"辞表"
"助詞"	"を"
"動詞"	"出す"
"助動詞"	"ます"
"助動詞"	"う"
"記号"	"。"
"名詞"	"堀田"
"名詞"	"君"
"名詞"	"一人"
"名詞"	"辞職"
"動詞"	"する"
"動詞"	"せる"
"助詞"	"て"
"記号"	"、"
"名詞"	"私"
"助詞"	"が"
"名詞"	"安閑"
"助詞"	"として"
"記号"	"、"
"動詞"	"留まる"
"助詞"	"て"
"動詞"	"いる"
"動詞"	"られる"
"助詞"	"と"
"動詞"	"思う"
"助詞"	"て"
"動詞"	"いらっしゃる"
"助詞"	"かも"
"動詞"	"知れる"
"助動詞"	"ない"
"助詞"	"が"
"記号"	"、"
"名詞"	"私"
"助詞"	"に"
"助詞"	"は"
"連体詞"	"そんな"
"名詞"	"不人情"
"助動詞"	"だ"
"名詞"	"事"
"助詞"	"は"
"動詞"	"出来る"
"助動詞"	"ます"
"助動詞"	"ん"
"記号"	"」"
"記号"	"「"
"名詞"	"それ"
"助詞"	"は"
"動詞"	"困る"
"記号"	"。"
"名詞"	"堀田"
"助詞"	"も"
"動詞"	"去る"
"名詞"	"あなた"
"助詞"	"も"
"動詞"	"去る"
"助動詞"	"た"
"記号"	"、"
"名詞"	"学校"
"助詞"	"の"
"名詞"	"数学"
"助詞"	"の"
"名詞"	"授業"
"助詞"	"が"
"副詞"	"まるで"
"動詞"	"出来る"
"助動詞"	"ない"
"動詞"	"なる"
"助詞"	"て"
"動詞"	"しまう"
"助詞"	"から"
"記号"	"…"
"記号"	"…"
"記号"	"」"
"記号"	"「"
"動詞"	"出来る"
"助動詞"	"ない"
"動詞"	"なる"
"助詞"	"て"
"助詞"	"も"
"名詞"	"私"
"助詞"	"の"
"動詞"	"知る"
"助動詞"	"た"
"名詞"	"事"
"助詞"	"じゃ"
"名詞"	"有馬線"
"記号"	"」"
"記号"	"「"
"名詞"	"君"
"副詞"	"そう"
"名詞"	"我儘"
"助詞"	"を"
"動詞"	"云う"
"名詞"	"もの"
"助詞"	"じゃ"
"助動詞"	"ない"
"記号"	"、"
"副詞"	"少し"
"助詞"	"は"
"名詞"	"学校"
"助詞"	"の"
"名詞"	"事情"
"助詞"	"も"
"動詞"	"察す"
"助詞"	"て"
"動詞"	"くれる"
"助動詞"	"ない"
"助詞"	"ちゃ"
"動詞"	"困る"
"記号"	"。"
"名詞"	"それ"
"助詞"	"に"
"記号"	"、"
"動詞"	"来る"
"助詞"	"て"
"助詞"	"から"
"名詞"	"一月"
"動詞"	"立つ"
"助詞"	"か"
"動詞"	"立つ"
"助動詞"	"ない"
"助詞"	"のに"
"名詞"	"辞職"
"動詞"	"する"
"助動詞"	"た"
"助詞"	"と"
"動詞"	"云う"
"助詞"	"と"
"記号"	"、"
"名詞"	"君"
"助詞"	"の"
"名詞"	"将来"
"助詞"	"の"
"名詞"	"履歴"
"助詞"	"に"
"名詞"	"関係"
"動詞"	"する"
"助詞"	"から"
"記号"	"、"
"連体詞"	"その"
"名詞"	"辺"
"助詞"	"も"
"副詞"	"少し"
"助詞"	"は"
"動詞"	"考える"
"助動詞"	"た"
"形容詞"	"いい"
"助動詞"	"です"
"助動詞"	"う"
"記号"	"」"
"記号"	"「"
"名詞"	"履歴"
"助詞"	"なんか"
"動詞"	"構う"
"名詞"	"もん"
"助動詞"	"です"
"助詞"	"か"
"記号"	"、"
"名詞"	"履歴"
"助詞"	"より"
"名詞"	"義理"
"助詞"	"が"
"名詞"	"大切"
"助動詞"	"です"
"記号"	"」"
"記号"	"「"
"名詞"	"そりゃ"
"名詞"	"御尤も"
"記号"	"――"
"名詞"	"君"
"助詞"	"の"
"動詞"	"云う"
"名詞"	"ところ"
"助詞"	"は"
"副詞"	"一々"
"名詞"	"御尤も"
"助動詞"	"だ"
"助詞"	"が"
"記号"	"、"
"名詞"	"わたし"
"助詞"	"の"
"動詞"	"云う"
"名詞"	"方"
"助詞"	"も"
"副詞"	"少し"
"助詞"	"は"
"動詞"	"察す"
"助詞"	"て"
"動詞"	"下さる"
"記号"	"。"
"名詞"	"君"
"助詞"	"が"
"名詞"	"是非"
"名詞"	"辞職"
"動詞"	"する"
"助詞"	"と"
"動詞"	"云う"
"助動詞"	"だ"
"名詞"	"辞職"
"動詞"	"する"
"動詞"	"れる"
"助詞"	"て"
"助詞"	"も"
"形容詞"	"いい"
"助詞"	"から"
"記号"	"、"
"名詞"	"代り"
"助詞"	"の"
"動詞"	"ある"
"助詞"	"まで"
"副詞"	"どうか"
"動詞"	"やる"
"助詞"	"て"
"動詞"	"もらう"
"助動詞"	"たい"
"記号"	"。"
"副詞"	"とにかく"
"記号"	"、"
"名詞"	"うち"
"助詞"	"で"
"副詞"	"もう"
"名詞"	"一"
"動詞"	"返る"
"動詞"	"考え直す"
"助詞"	"て"
"動詞"	"みる"
"助詞"	"て"
"動詞"	"下さる"
"記号"	"」"
"動詞"	"考え直す"
"助詞"	"って"
"記号"	"、"
"接頭詞"	"直"
"名詞"	"しよう"
"助詞"	"の"
"形容詞"	"ない"
"名詞"	"明々白々"
"助動詞"	"たり"
"名詞"	"理由"
"助動詞"	"だ"
"助詞"	"が"
"記号"	"、"
"名詞"	"狸"
"助詞"	"が"
"形容詞"	"蒼い"
"動詞"	"なる"
"助詞"	"たり"
"記号"	"、"
"形容詞"	"赤い"
"動詞"	"なる"
"助詞"	"たり"
"動詞"	"する"
"助詞"	"て"
"記号"	"、"
"接頭詞"	"可"
"名詞"	"愛想"
"助詞"	"に"
"動詞"	"なる"
"助動詞"	"た"
"助詞"	"から"
"副詞"	"ひとまず"
"動詞"	"考え直す"
"名詞"	"事"
"助詞"	"として"
"動詞"	"引き下がる"
"助動詞"	"た"
"記号"	"。"
"名詞"	"赤シャツ"
"助詞"	"に"
"助詞"	"は"
"名詞"	"口"
"助詞"	"も"
"動詞"	"きく"
"助動詞"	"ない"
"助動詞"	"た"
"記号"	"。"
"副詞"	"どうせ"
"動詞"	"遣う"
"動詞"	"つける"
"助動詞"	"だ"
"名詞"	"塊"
"名詞"	"馬手"
"記号"	"、"
"副詞"	"うんと"
"動詞"	"遣う"
"動詞"	"つける"
"名詞"	"方"
"助詞"	"が"
"形容詞"	"いい"
"記号"	"。"
"名詞"	"山嵐"
"助詞"	"に"
"名詞"	"狸"
"助詞"	"と"
"名詞"	"談判"
"動詞"	"する"
"助動詞"	"た"
"名詞"	"模様"
"助詞"	"を"
"動詞"	"話す"
"助動詞"	"た"
"記号"	"、"
"副詞"	"大方"
"連体詞"	"そんな"
"名詞"	"事"
"助動詞"	"だ"
"助動詞"	"う"
"助詞"	"と"
"動詞"	"思う"
"助動詞"	"た"
"記号"	"。"
"名詞"	"辞表"
"助詞"	"の"
"名詞"	"事"
"感動詞"	"はい"
"名詞"	"ざとなるまでそのままにしておいても"
"名詞"	"差支え"
"名詞"	"アルマイト"
"助詞"	"の"
"名詞"	"話"
"助動詞"	"だ"
"助動詞"	"た"
"助詞"	"から"
"記号"	"、"
"名詞"	"山嵐"
"助詞"	"の"
"動詞"	"云う"
"名詞"	"通り"
"助詞"	"に"
"動詞"	"する"
"助動詞"	"た"
"記号"	"。"
"副詞"	"どうも"
"名詞"	"山嵐"
"助詞"	"の"
"名詞"	"方"
"助詞"	"が"
"名詞"	"おれ"
"助詞"	"より"
"助詞"	"も"
"名詞"	"利"
"名詞"	"巧"
"助動詞"	"らしい"
"助詞"	"から"
"名詞"	"万事"
"名詞"	"山嵐"
"助詞"	"の"
"名詞"	"忠告"
"助詞"	"に"
"動詞"	"従う"
"名詞"	"事"
"助詞"	"に"
"動詞"	"する"
"助動詞"	"た"
"記号"	"。"
"名詞"	"山嵐"
"助詞"	"は"
"副詞"	"いよいよ"
"名詞"	"辞表"
"助詞"	"を"
"動詞"	"出す"
"助詞"	"て"
"記号"	"、"
"名詞"	"職員"
"名詞"	"一同"
"助詞"	"に"
"名詞"	"告別"
"助詞"	"の"
"名詞"	"挨拶"
"助詞"	"を"
"動詞"	"する"
"助詞"	"て"
"名詞"	"浜"
"助詞"	"の"
"名詞"	"港屋"
"助詞"	"まで"
"動詞"	"下る"
"助動詞"	"た"
"助詞"	"が"
"記号"	"、"
"名詞"	"人"
"助詞"	"に"
"動詞"	"知れる"
"助動詞"	"ない"
"名詞"	"よう"
"助詞"	"に"
"動詞"	"引き返す"
"助詞"	"て"
"記号"	"、"
"名詞"	"温泉"
"助詞"	"の"
"名詞"	"町"
"助詞"	"の"
"名詞"	"枡屋"
"助詞"	"の"
"接頭詞"	"表"
"名詞"	"二階"
"助詞"	"へ"
"動詞"	"潜む"
"助詞"	"で"
"記号"	"、"
"名詞"	"障子"
"助詞"	"へ"
"名詞"	"穴"
"助詞"	"を"
"動詞"	"あける"
"助詞"	"て"
"動詞"	"覗く"
"動詞"	"出す"
"助動詞"	"た"
"記号"	"。"
"名詞"	"これ"
"助詞"	"を"
"動詞"	"知る"
"動詞"	"てる"
"名詞"	"もの"
"助詞"	"は"
"名詞"	"おれ"
"助詞"	"ばかり"
"助動詞"	"だ"
"助動詞"	"う"
"記号"	"。"
"名詞"	"赤シャツ"
"助詞"	"が"
"動詞"	"忍ぶ"
"助詞"	"で"
"動詞"	"来る"
"助詞"	"ば"
"副詞"	"どうせ"
"名詞"	"夜"
"助動詞"	"だ"
"記号"	"。"
"接続詞"	"しかも"
"名詞"	"宵の口"
"助詞"	"は"
"名詞"	"生徒"
"助詞"	"や"
"名詞"	"その他"
"助詞"	"の"
"名詞"	"目"
"助詞"	"が"
"動詞"	"ある"
"助詞"	"から"
"記号"	"、"
"副詞"	"少なくとも"
"名詞"	"九時"
"名詞"	"過ぎ"
"助詞"	"に"
"副詞"	"極"
"動詞"	"く"
"動詞"	"てる"
"記号"	"。"
"名詞"	"最初"
"助詞"	"の"
"名詞"	"二"
"名詞"	"晩"
"助詞"	"は"
"名詞"	"おれ"
"助詞"	"も"
"名詞"	"十"
"名詞"	"一"
"名詞"	"時"
"名詞"	"頃"
"助詞"	"まで"
"名詞"	"張番"
"助詞"	"を"
"動詞"	"する"
"助動詞"	"た"
"助詞"	"が"
"記号"	"、"
"名詞"	"赤シャツ"
"助詞"	"の"
"名詞"	"影"
"助詞"	"も"
"動詞"	"見える"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"三日"
"名詞"	"目"
"助詞"	"に"
"助詞"	"は"
"名詞"	"九時"
"助詞"	"から"
"名詞"	"十"
"名詞"	"時半"
"助詞"	"まで"
"動詞"	"覗く"
"助動詞"	"た"
"助詞"	"が"
"副詞"	"やはり"
"名詞"	"駄目"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"駄目"
"助詞"	"を"
"動詞"	"踏む"
"助詞"	"で"
"名詞"	"夜中"
"助詞"	"に"
"名詞"	"下宿"
"助詞"	"へ"
"動詞"	"帰る"
"助詞"	"ほど"
"名詞"	"馬鹿"
"名詞"	"気"
"名詞"	"多事"
"助詞"	"は"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"四"
"名詞"	"五"
"名詞"	"日"
"動詞"	"する"
"助詞"	"と"
"記号"	"、"
"名詞"	"うち"
"助詞"	"の"
"名詞"	"婆さん"
"助詞"	"が"
"副詞"	"少々"
"名詞"	"心配"
"助詞"	"を"
"動詞"	"始める"
"助詞"	"て"
"記号"	"、"
"名詞"	"奥さん"
"助詞"	"の"
"接頭詞"	"お"
"動詞"	"ある"
"動詞"	"る"
"助詞"	"のに"
"記号"	"、"
"名詞"	"夜遊び"
"名詞"	"びはおやめたがええぞなもしと"
"名詞"	"忠告"
"動詞"	"する"
"助動詞"	"た"
"記号"	"。"
"連体詞"	"そんな"
"名詞"	"夜遊び"
"助詞"	"と"
"助詞"	"は"
"名詞"	"夜遊び"
"助詞"	"が"
"動詞"	"違う"
"記号"	"。"
"名詞"	"こっち"
"名詞"	"の"
"助詞"	"は"
"名詞"	"天"
"助詞"	"に"
"動詞"	"代る"
"助詞"	"て"
"名詞"	"誅戮"
"助詞"	"を"
"動詞"	"加える"
"名詞"	"夜遊び"
"助動詞"	"だ"
"記号"	"。"
"助詞"	"と"
"助詞"	"は"
"動詞"	"いう"
"助詞"	"ものの"
"名詞"	"一週間"
"助詞"	"も"
"動詞"	"通る"
"助詞"	"て"
"記号"	"、"
"副詞"	"少し"
"助詞"	"も"
"名詞"	"験"
"助詞"	"が"
"動詞"	"見える"
"助動詞"	"ない"
"助詞"	"と"
"記号"	"、"
"副詞"	"いやに"
"動詞"	"なる"
"名詞"	"もん"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"は"
"名詞"	"性急"
"助動詞"	"だ"
"名詞"	"性分"
"助動詞"	"だ"
"助詞"	"から"
"記号"	"、"
"名詞"	"熱心"
"助詞"	"に"
"動詞"	"なる"
"助詞"	"と"
"名詞"	"徹夜"
"助詞"	"で"
"助詞"	"も"
"動詞"	"する"
"助詞"	"て"
"名詞"	"仕事"
"助詞"	"を"
"動詞"	"する"
"助詞"	"が"
"記号"	"、"
"連体詞"	"その"
"名詞"	"代り"
"名詞"	"何"
"助詞"	"に"
"動詞"	"よる"
"助動詞"	"ぬ"
"名詞"	"長持ち"
"助詞"	"の"
"名詞"	"した"
"名詞"	"試し"
"助詞"	"が"
"形容詞"	"ない"
"記号"	"。"
"副詞"	"いかに"
"名詞"	"天誅"
"名詞"	"党"
"助詞"	"でも"
"動詞"	"飽きる"
"名詞"	"事"
"助詞"	"に"
"名詞"	"変り"
"助詞"	"は"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"六日"
"名詞"	"目"
"助詞"	"に"
"助詞"	"は"
"副詞"	"少々"
"名詞"	"いや"
"助詞"	"に"
"動詞"	"なる"
"助詞"	"て"
"記号"	"、"
"名詞"	"七日"
"名詞"	"目"
"助詞"	"に"
"助詞"	"は"
"副詞"	"もう"
"動詞"	"休む"
"助動詞"	"う"
"助詞"	"か"
"助詞"	"と"
"動詞"	"思う"
"助動詞"	"た"
"記号"	"。"
"名詞"	"そこ"
"助詞"	"へ"
"動詞"	"行く"
"助詞"	"と"
"名詞"	"山嵐"
"助詞"	"は"
"名詞"	"頑固"
"助動詞"	"だ"
"名詞"	"もの"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"宵"
"助詞"	"から"
"名詞"	"十二時"
"接頭詞"	"過"
"助詞"	"まで"
"助詞"	"は"
"名詞"	"眼"
"助詞"	"を"
"名詞"	"障子"
"助詞"	"へ"
"動詞"	"つける"
"助詞"	"て"
"記号"	"、"
"名詞"	"角屋"
"助詞"	"の"
"名詞"	"丸"
"名詞"	"ぼや"
"助詞"	"の"
"名詞"	"瓦斯"
"名詞"	"燈"
"助詞"	"の"
"名詞"	"下"
"助詞"	"を"
"動詞"	"睨める"
"名詞"	"っきり"
"助動詞"	"だ"
"助動詞"	"ある"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"が"
"動詞"	"行く"
"助詞"	"と"
"名詞"	"今日"
"助詞"	"は"
"名詞"	"何人"
"名詞"	"客"
"助詞"	"が"
"動詞"	"ある"
"助詞"	"て"
"記号"	"、"
"名詞"	"泊り"
"助詞"	"が"
"名詞"	"何人"
"記号"	"、"
"名詞"	"女"
"助詞"	"が"
"名詞"	"何人"
"助詞"	"と"
"名詞"	"いろいろ"
"助動詞"	"だ"
"名詞"	"統計"
"助詞"	"を"
"動詞"	"示す"
"名詞"	"の"
"助詞"	"に"
"助詞"	"は"
"名詞"	"驚"
"名詞"	"ろ"
"動詞"	"いる"
"助動詞"	"た"
"記号"	"。"
"副詞"	"どうも"
"動詞"	"来る"
"助動詞"	"ない"
"名詞"	"よう"
"助詞"	"じゃ"
"助動詞"	"ない"
"助詞"	"か"
"助詞"	"と"
"動詞"	"云う"
"助詞"	"と"
"記号"	"、"
"感動詞"	"うん"
"記号"	"、"
"副詞"	"たしかに"
"動詞"	"来る"
"名詞"	"はず"
"助動詞"	"だ"
"助詞"	"が"
"助詞"	"と"
"副詞"	"時々"
"名詞"	"腕組"
"助詞"	"を"
"動詞"	"する"
"助詞"	"て"
"名詞"	"溜息"
"助詞"	"を"
"動詞"	"つく"
"記号"	"。"
"接頭詞"	"可"
"名詞"	"愛想"
"助詞"	"に"
"記号"	"、"
"副詞"	"もし"
"名詞"	"赤シャツ"
"助詞"	"が"
"名詞"	"ここ"
"助詞"	"へ"
"副詞"	"一度"
"動詞"	"来る"
"助詞"	"て"
"動詞"	"くれる"
"助動詞"	"ない"
"助詞"	"ば"
"記号"	"、"
"名詞"	"山嵐"
"助詞"	"は"
"記号"	"、"
"名詞"	"生涯"
"名詞"	"天誅"
"助詞"	"を"
"動詞"	"加える"
"名詞"	"事"
"助詞"	"は"
"動詞"	"出来る"
"助動詞"	"ない"
"名詞"	"の"
"助動詞"	"だ"
"助動詞"	"ある"
"記号"	"。"
"名詞"	"八日目"
"助詞"	"に"
"助詞"	"は"
"名詞"	"七時"
"名詞"	"頃"
"助詞"	"から"
"名詞"	"下宿"
"助詞"	"を"
"動詞"	"出る"
"助詞"	"て"
"記号"	"、"
"副詞"	"まず"
"副詞"	"ゆるり"
"助詞"	"と"
"名詞"	"湯"
"助詞"	"に"
"動詞"	"入る"
"助詞"	"て"
"記号"	"、"
"接続詞"	"それから"
"名詞"	"町"
"助詞"	"で"
"名詞"	"鶏卵"
"助詞"	"を"
"名詞"	"八つ"
"動詞"	"買う"
"助動詞"	"た"
"記号"	"。"
"名詞"	"これ"
"助詞"	"は"
"名詞"	"下宿"
"助詞"	"の"
"名詞"	"婆さん"
"助詞"	"の"
"名詞"	"芋"
"名詞"	"責"
"助詞"	"に"
"動詞"	"応ずる"
"名詞"	"策"
"助動詞"	"だ"
"助動詞"	"ある"
"記号"	"。"
"連体詞"	"その"
"名詞"	"玉子"
"助詞"	"を"
"名詞"	"四つ"
"助詞"	"ずつ"
"名詞"	"左右"
"助詞"	"の"
"名詞"	"袂"
"助詞"	"へ"
"動詞"	"入れる"
"助詞"	"て"
"記号"	"、"
"名詞"	"例"
"助詞"	"の"
"名詞"	"赤"
"名詞"	"手拭"
"助詞"	"を"
"名詞"	"肩"
"助詞"	"へ"
"動詞"	"乗せる"
"助詞"	"て"
"記号"	"、"
"名詞"	"懐手"
"助詞"	"を"
"動詞"	"する"
"助詞"	"ながら"
"記号"	"、"
"名詞"	"枡屋"
"助詞"	"の"
"名詞"	"楷子"
"名詞"	"段"
"助詞"	"を"
"動詞"	"登る"
"助詞"	"て"
"名詞"	"山嵐"
"助詞"	"の"
"名詞"	"座敷"
"助詞"	"の"
"名詞"	"障子"
"助詞"	"を"
"動詞"	"あける"
"助詞"	"と"
"記号"	"、"
"名詞"	"おい"
"名詞"	"有望"
"名詞"	"有望"
"助詞"	"と"
"名詞"	"韋駄天"
"助詞"	"の"
"名詞"	"よう"
"助動詞"	"だ"
"名詞"	"顔"
"助詞"	"は"
"名詞"	"急"
"助詞"	"に"
"名詞"	"活気"
"助詞"	"を"
"動詞"	"呈す"
"助動詞"	"た"
"記号"	"。"
"名詞"	"昨夜"
"助詞"	"まで"
"助詞"	"は"
"副詞"	"少し"
"名詞"	"塞ぎ"
"助詞"	"の"
"名詞"	"気味"
"助詞"	"で"
"記号"	"、"
"名詞"	"はた"
"助詞"	"で"
"動詞"	"見る"
"助詞"	"て"
"動詞"	"いる"
"名詞"	"おれ"
"助詞"	"さえ"
"記号"	"、"
"形容詞"	"陰気臭い"
"助詞"	"と"
"動詞"	"思う"
"助動詞"	"た"
"助詞"	"くらい"
"助動詞"	"だ"
"助詞"	"が"
"記号"	"、"
"連体詞"	"この"
"名詞"	"顔色"
"助詞"	"を"
"動詞"	"見る"
"助動詞"	"た"
"記号"	"、"
"名詞"	"おれ"
"助詞"	"も"
"名詞"	"急"
"助詞"	"に"
"形容詞"	"うれしい"
"動詞"	"なる"
"助詞"	"て"
"記号"	"、"
"名詞"	"何"
"助詞"	"も"
"動詞"	"聞く"
"助動詞"	"ない"
"名詞"	"先"
"助詞"	"から"
"記号"	"、"
"名詞"	"愉快"
"名詞"	"愉快"
"助詞"	"と"
"動詞"	"云う"
"助動詞"	"た"
"記号"	"。"
"記号"	"「"
"名詞"	"今夜"
"名詞"	"七"
"名詞"	"時半"
"名詞"	"頃"
"連体詞"	"あの"
"名詞"	"小鈴"
"助詞"	"と"
"動詞"	"云う"
"名詞"	"芸者"
"助詞"	"が"
"名詞"	"角屋"
"助詞"	"へ"
"動詞"	"はいる"
"助動詞"	"た"
"記号"	"」"
"記号"	"「"
"名詞"	"赤シャツ"
"助詞"	"と"
"名詞"	"いっしょ"
"助詞"	"か"
"記号"	"」"
"記号"	"「"
"形容詞"	"いい"
"助詞"	"や"
"記号"	"」"
"記号"	"「"
"名詞"	"それ"
"助詞"	"じゃ"
"名詞"	"駄目"
"助動詞"	"だ"
"記号"	"」"
"記号"	"「"
"名詞"	"芸者"
"助詞"	"は"
"名詞"	"二人"
"名詞"	"づれ"
"助動詞"	"だ"
"助詞"	"が"
"記号"	"、"
"記号"	"――"
"副詞"	"どうも"
"名詞"	"有望"
"助動詞"	"らしい"
"記号"	"」"
"記号"	"「"
"副詞"	"どうして"
"記号"	"」"
"記号"	"「"
"副詞"	"どうして"
"助詞"	"って"
"記号"	"、"
"副詞"	"ああ"
"動詞"	"云う"
"形容詞"	"狡い"
"名詞"	"奴"
"助動詞"	"だ"
"助詞"	"から"
"記号"	"、"
"名詞"	"芸者"
"助詞"	"を"
"名詞"	"先"
"助詞"	"へ"
"動詞"	"よこす"
"助詞"	"て"
"記号"	"、"
"名詞"	"後"
"助詞"	"から"
"動詞"	"忍ぶ"
"助詞"	"で"
"動詞"	"くる"
"助詞"	"かも"
"動詞"	"知れる"
"助動詞"	"ない"
"記号"	"」"
"記号"	"「"
"副詞"	"そう"
"助詞"	"かも"
"動詞"	"知れる"
"助動詞"	"ない"
"記号"	"。"
"副詞"	"もう"
"名詞"	"九時"
"助動詞"	"だ"
"助動詞"	"う"
"記号"	"」"
"記号"	"「"
"接頭詞"	"今"
"名詞"	"九時"
"名詞"	"十二分"
"助詞"	"ばかり"
"助動詞"	"だ"
"記号"	"」"
"助詞"	"と"
"名詞"	"帯"
"助詞"	"の"
"名詞"	"間"
"助詞"	"から"
"名詞"	"ニッケル"
"名詞"	"製"
"助詞"	"の"
"名詞"	"時計"
"助詞"	"を"
"動詞"	"出す"
"助詞"	"て"
"動詞"	"見る"
"助詞"	"ながら"
"動詞"	"云う"
"助動詞"	"た"
"助詞"	"が"
"記号"	"「"
"名詞"	"おい"
"名詞"	"洋"
"名詞"	"燈"
"助詞"	"を"
"動詞"	"消せる"
"記号"	"、"
"名詞"	"障子"
"助詞"	"へ"
"名詞"	"二つ"
"名詞"	"坊主頭"
"助詞"	"が"
"動詞"	"写る"
"助詞"	"て"
"助詞"	"は"
"形容詞"	"おかしい"
"記号"	"。"
