"parts"	"mor"
"助詞"	"て"
"記号"	"、"
"連体詞"	"こんな"
"名詞"	"奇麗"
"助動詞"	"だ"
"名詞"	"所"
"助詞"	"へ"
"名詞"	"遊び"
"助詞"	"に"
"動詞"	"来る"
"助動詞"	"た"
"副詞"	"さぞ"
"名詞"	"愉快"
"助動詞"	"だ"
"助動詞"	"う"
"記号"	"。"
"名詞"	"いくら"
"名詞"	"景色"
"助詞"	"が"
"形容詞"	"よい"
"助詞"	"て"
"助詞"	"も"
"名詞"	"野"
"助動詞"	"だ"
"助詞"	"など"
"助詞"	"と"
"名詞"	"いっしょ"
"助詞"	"じゃ"
"形容詞"	"つまらない"
"記号"	"。"
"名詞"	"清"
"助詞"	"は"
"名詞"	"皺"
"名詞"	"苦"
"名詞"	"茶"
"名詞"	"だらけ"
"助詞"	"の"
"名詞"	"婆さん"
"助動詞"	"だ"
"助詞"	"が"
"記号"	"、"
"連体詞"	"どんな"
"名詞"	"所"
"助詞"	"へ"
"動詞"	"連れる"
"助詞"	"て"
"動詞"	"出る"
"助動詞"	"た"
"助詞"	"って"
"形容詞"	"恥ずかしい"
"名詞"	"心持ち"
"助詞"	"は"
"動詞"	"する"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"野"
"助詞"	"だの"
"名詞"	"よう"
"助動詞"	"だ"
"名詞"	"の"
"助詞"	"は"
"記号"	"、"
"名詞"	"馬車"
"助詞"	"に"
"動詞"	"乗る"
"助動詞"	"う"
"助詞"	"が"
"記号"	"、"
"名詞"	"船"
"助詞"	"に"
"動詞"	"乗る"
"助動詞"	"う"
"助詞"	"が"
"記号"	"、"
"名詞"	"凌雲"
"名詞"	"閣"
"助詞"	"へ"
"動詞"	"のろう"
"助詞"	"が"
"記号"	"、"
"副詞"	"到底"
"動詞"	"寄る"
"動詞"	"付ける"
"助動詞"	"た"
"名詞"	"もの"
"助詞"	"じゃ"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"が"
"名詞"	"教頭"
"助詞"	"で"
"記号"	"、"
"名詞"	"赤シャツ"
"助詞"	"が"
"名詞"	"おれ"
"助動詞"	"だ"
"助動詞"	"た"
"記号"	"、"
"動詞"	"やる"
"名詞"	"ぱりおれにへけつけお"
"名詞"	"世辞"
"助詞"	"を"
"動詞"	"使う"
"助詞"	"て"
"名詞"	"赤シャツ"
"助詞"	"を"
"動詞"	"冷かす"
"助詞"	"に"
"名詞"	"違い"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"江戸っ子"
"助詞"	"は"
"名詞"	"軽薄"
"助動詞"	"だ"
"助詞"	"と"
"動詞"	"云う"
"助詞"	"が"
"動詞"	"なる"
"助詞"	"ほど"
"連体詞"	"こんな"
"名詞"	"もの"
"助詞"	"が"
"名詞"	"田舎"
"名詞"	"巡り"
"助詞"	"を"
"動詞"	"する"
"助詞"	"て"
"記号"	"、"
"名詞"	"私"
"助詞"	"は"
"名詞"	"江戸っ子"
"助詞"	"で"
"名詞"	"ゲスト"
"動詞"	"繰り返す"
"助詞"	"て"
"動詞"	"いる"
"助動詞"	"た"
"記号"	"、"
"名詞"	"軽薄"
"助詞"	"は"
"名詞"	"江戸っ子"
"助詞"	"で"
"記号"	"、"
"名詞"	"江戸っ子"
"助詞"	"は"
"名詞"	"軽薄"
"助詞"	"の"
"名詞"	"事"
"助動詞"	"だ"
"助詞"	"と"
"名詞"	"田舎者"
"助詞"	"が"
"動詞"	"思う"
"助詞"	"に"
"動詞"	"極まる"
"動詞"	"てる"
"記号"	"。"
"連体詞"	"こんな"
"名詞"	"事"
"助詞"	"を"
"動詞"	"考える"
"助詞"	"て"
"動詞"	"いる"
"助詞"	"と"
"記号"	"、"
"副詞"	"何だか"
"名詞"	"二人"
"助詞"	"が"
"副詞"	"くすくす"
"動詞"	"笑う"
"動詞"	"出す"
"助動詞"	"た"
"記号"	"。"
"名詞"	"笑い声"
"助詞"	"の"
"名詞"	"間"
"助詞"	"に"
"名詞"	"何"
"助詞"	"か"
"動詞"	"云う"
"助詞"	"が"
"動詞"	"途切れる"
"動詞"	"途切れる"
"助詞"	"で"
"副詞"	"とんと"
"名詞"	"要領"
"助詞"	"を"
"動詞"	"得る"
"助動詞"	"ない"
"記号"	"。"
"記号"	"「"
"感動詞"	"え"
"記号"	"？"
"記号"	"　"
"副詞"	"どう"
"助動詞"	"だ"
"助詞"	"か"
"記号"	"…"
"記号"	"…"
"記号"	"」"
"記号"	"「"
"記号"	"…"
"記号"	"…"
"名詞"	"全区"
"助動詞"	"です"
"記号"	"…"
"記号"	"…"
"動詞"	"知る"
"助動詞"	"ない"
"名詞"	"ん"
"助動詞"	"です"
"助詞"	"から"
"記号"	"…"
"記号"	"…"
"名詞"	"罪"
"助動詞"	"です"
"助詞"	"ね"
"記号"	"」"
"記号"	"「"
"副詞"	"まさか"
"記号"	"…"
"記号"	"…"
"記号"	"」"
"記号"	"「"
"名詞"	"バッタ"
"助詞"	"を"
"記号"	"…"
"記号"	"…"
"名詞"	"本当"
"助動詞"	"です"
"助詞"	"よ"
"記号"	"」"
"名詞"	"おれ"
"助詞"	"は"
"名詞"	"外"
"助詞"	"の"
"名詞"	"言葉"
"助詞"	"に"
"助詞"	"は"
"名詞"	"耳"
"助詞"	"を"
"動詞"	"傾ける"
"助動詞"	"ない"
"助動詞"	"た"
"助詞"	"が"
"記号"	"、"
"名詞"	"バッタ"
"助詞"	"と"
"動詞"	"云う"
"名詞"	"野"
"助詞"	"だの"
"名詞"	"語"
"助詞"	"を"
"動詞"	"聴く"
"助動詞"	"た"
"名詞"	"時"
"助詞"	"は"
"記号"	"、"
"副詞"	"思わず"
"副詞"	"きっと"
"動詞"	"なる"
"助動詞"	"た"
"記号"	"。"
"名詞"	"野"
"助動詞"	"だ"
"助詞"	"は"
"名詞"	"何"
"助詞"	"の"
"名詞"	"ため"
"助詞"	"か"
"名詞"	"バッタ"
"助詞"	"と"
"動詞"	"云う"
"名詞"	"言葉"
"助詞"	"だけ"
"副詞"	"ことさら"
"名詞"	"力"
"助詞"	"を"
"動詞"	"入れる"
"助詞"	"て"
"記号"	"、"
"名詞"	"明瞭"
"助詞"	"に"
"名詞"	"おれ"
"助詞"	"の"
"名詞"	"耳"
"助詞"	"に"
"助詞"	"は"
"動詞"	"いる"
"名詞"	"よう"
"助詞"	"に"
"動詞"	"する"
"助詞"	"て"
"記号"	"、"
"連体詞"	"その"
"名詞"	"あと"
"助詞"	"を"
"副詞"	"わざと"
"動詞"	"ぼかす"
"助詞"	"て"
"動詞"	"しまう"
"助動詞"	"た"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"は"
"動詞"	"動く"
"助動詞"	"ない"
"助詞"	"で"
"副詞"	"やはり"
"動詞"	"聞く"
"助詞"	"て"
"動詞"	"いる"
"助動詞"	"た"
"記号"	"。"
"記号"	"「"
"接続詞"	"また"
"名詞"	"例"
"助詞"	"の"
"名詞"	"堀田"
"助詞"	"が"
"記号"	"…"
"記号"	"…"
"記号"	"」"
"記号"	"「"
"副詞"	"そう"
"助詞"	"かも"
"動詞"	"知れる"
"助動詞"	"ない"
"記号"	"…"
"記号"	"…"
"記号"	"」"
"記号"	"「"
"名詞"	"天麩羅"
"記号"	"…"
"記号"	"…"
"名詞"	"ハハハハハ"
"記号"	"」"
"記号"	"「"
"記号"	"…"
"記号"	"…"
"名詞"	"煽動"
"動詞"	"する"
"助詞"	"て"
"記号"	"…"
"記号"	"…"
"記号"	"」"
"記号"	"「"
"名詞"	"団子"
"助詞"	"も"
"記号"	"？"
"記号"	"」"
"名詞"	"言葉"
"助詞"	"は"
"動詞"	"かよう"
"助詞"	"に"
"動詞"	"途切れる"
"動詞"	"途切れる"
"助動詞"	"だ"
"助動詞"	"ある"
"助詞"	"けれども"
"記号"	"、"
"名詞"	"バッタ"
"助詞"	"だの"
"名詞"	"天麩羅"
"助詞"	"だの"
"記号"	"、"
"名詞"	"団子"
"助動詞"	"だ"
"名詞"	"の"
"助詞"	"という"
"名詞"	"ところ"
"助詞"	"を"
"動詞"	"もつ"
"助詞"	"て"
"動詞"	"推す"
"動詞"	"測る"
"助詞"	"て"
"動詞"	"みる"
"助詞"	"と"
"記号"	"、"
"副詞"	"何でも"
"名詞"	"おれ"
"助詞"	"の"
"名詞"	"こと"
"助詞"	"について"
"名詞"	"内所"
"動詞"	"話す"
"助詞"	"を"
"動詞"	"する"
"助詞"	"て"
"動詞"	"いる"
"助詞"	"に"
"名詞"	"相違"
"形容詞"	"ない"
"記号"	"。"
"動詞"	"話す"
"助動詞"	"だ"
"副詞"	"もっと"
"連体詞"	"大きな"
"名詞"	"声"
"助詞"	"で"
"動詞"	"話す"
"助詞"	"が"
"形容詞"	"いい"
"記号"	"、"
"接続詞"	"また"
"名詞"	"内所"
"名詞"	"話"
"助詞"	"を"
"動詞"	"する"
"助詞"	"くらい"
"助動詞"	"だ"
"記号"	"、"
"名詞"	"おれ"
"助詞"	"なんか"
"動詞"	"誘う"
"助動詞"	"ない"
"助詞"	"ば"
"形容詞"	"いい"
"記号"	"。"
"形容詞"	"いけ好かない"
"名詞"	"連中"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"バッタ"
"助動詞"	"だ"
"助動詞"	"う"
"助詞"	"が"
"名詞"	"雪踏"
"助動詞"	"だ"
"助動詞"	"う"
"助詞"	"が"
"記号"	"、"
"接頭詞"	"非"
"名詞"	"刃折れ"
"助詞"	"に"
"動詞"	"ある"
"名詞"	"事"
"助詞"	"じゃ"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"校長"
"助詞"	"が"
"副詞"	"ひとまず"
"動詞"	"あずける"
"助詞"	"と"
"動詞"	"云う"
"助動詞"	"た"
"助詞"	"から"
"記号"	"、"
"名詞"	"狸"
"助詞"	"の"
"名詞"	"顔"
"助詞"	"に"
"動詞"	"めんじる"
"助詞"	"て"
"名詞"	"ただ今"
"助詞"	"の"
"名詞"	"ところ"
"助詞"	"は"
"動詞"	"控える"
"助詞"	"て"
"動詞"	"いる"
"名詞"	"ん"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"野"
"助詞"	"だの"
"名詞"	"癖"
"助詞"	"に"
"動詞"	"入る"
"助動詞"	"ぬ"
"名詞"	"批評"
"助詞"	"を"
"名詞"	"視野"
"動詞"	"がる"
"記号"	"。"
"名詞"	"毛筆"
"助詞"	"でも"
"動詞"	"しゃぶる"
"助詞"	"て"
"動詞"	"引っ込む"
"動詞"	"でる"
"助詞"	"が"
"形容詞"	"いい"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"の"
"名詞"	"事"
"助詞"	"は"
"記号"	"、"
"形容詞"	"遅い"
"形容詞"	"早い"
"記号"	"、"
"名詞"	"おれ"
"名詞"	"一人"
"助詞"	"で"
"動詞"	"片付ける"
"助詞"	"て"
"動詞"	"みせる"
"助詞"	"から"
"記号"	"、"
"名詞"	"差支え"
"助詞"	"は"
"形容詞"	"ない"
"助詞"	"が"
"記号"	"、"
"接続詞"	"また"
"名詞"	"例"
"助詞"	"の"
"名詞"	"堀田"
"助詞"	"が"
"助詞"	"とか"
"名詞"	"煽動"
"動詞"	"する"
"助詞"	"て"
"助詞"	"とか"
"動詞"	"云う"
"名詞"	"文句"
"助詞"	"が"
"名詞"	"気"
"助詞"	"に"
"動詞"	"かかる"
"記号"	"。"
"名詞"	"堀田"
"助詞"	"が"
"名詞"	"おれ"
"助詞"	"を"
"名詞"	"煽動"
"動詞"	"する"
"助詞"	"て"
"名詞"	"騒動"
"助詞"	"を"
"形容詞"	"大きい"
"動詞"	"する"
"助動詞"	"た"
"助詞"	"と"
"動詞"	"云う"
"名詞"	"意味"
"助動詞"	"だ"
"名詞"	"の"
"助詞"	"か"
"記号"	"、"
"接続詞"	"あるいは"
"名詞"	"堀田"
"助詞"	"が"
"名詞"	"生徒"
"助詞"	"を"
"名詞"	"煽動"
"動詞"	"する"
"助詞"	"て"
"名詞"	"おれ"
"助詞"	"を"
"動詞"	"いじめる"
"助動詞"	"た"
"助詞"	"と"
"動詞"	"云う"
"名詞"	"の"
"助詞"	"か"
"名詞"	"方角"
"助詞"	"が"
"動詞"	"わかる"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"青空"
"助詞"	"を"
"動詞"	"見る"
"助詞"	"て"
"動詞"	"いる"
"助詞"	"と"
"記号"	"、"
"名詞"	"日"
"助詞"	"の"
"名詞"	"光"
"助詞"	"が"
"副詞"	"だんだん"
"動詞"	"弱る"
"助詞"	"て"
"動詞"	"来る"
"助詞"	"て"
"記号"	"、"
"副詞"	"少し"
"助詞"	"は"
"副詞"	"ひやり"
"助詞"	"と"
"動詞"	"する"
"名詞"	"風"
"助詞"	"が"
"動詞"	"吹き出す"
"助動詞"	"た"
"記号"	"。"
"名詞"	"線香"
"助詞"	"の"
"名詞"	"烟"
"助詞"	"の"
"名詞"	"よう"
"助動詞"	"だ"
"名詞"	"雲"
"助詞"	"が"
"記号"	"、"
"名詞"	"透き"
"動詞"	"徹る"
"名詞"	"底"
"助詞"	"の"
"名詞"	"上"
"助詞"	"を"
"名詞"	"静か"
"助詞"	"に"
"動詞"	"伸す"
"助詞"	"て"
"動詞"	"行く"
"助動詞"	"た"
"助詞"	"と"
"動詞"	"思う"
"助動詞"	"た"
"記号"	"、"
"副詞"	"いつしか"
"名詞"	"底"
"助詞"	"の"
"名詞"	"奥"
"助詞"	"に"
"動詞"	"流れ込む"
"助詞"	"で"
"記号"	"、"
"形容詞"	"うすい"
"助詞"	"も"
"助動詞"	"や"
"助詞"	"を"
"動詞"	"掛ける"
"助動詞"	"た"
"名詞"	"よう"
"助詞"	"に"
"動詞"	"なる"
"助動詞"	"た"
"記号"	"。"
"副詞"	"もう"
"動詞"	"帰る"
"助動詞"	"う"
"助詞"	"か"
"助詞"	"と"
"名詞"	"赤シャツ"
"助詞"	"が"
"動詞"	"思い出す"
"助動詞"	"た"
"名詞"	"よう"
"助詞"	"に"
"動詞"	"云う"
"助詞"	"と"
"記号"	"、"
"感動詞"	"ええ"
"副詞"	"ちょうど"
"名詞"	"時分"
"助動詞"	"です"
"助詞"	"ね"
"記号"	"。"
"名詞"	"今夜"
"助詞"	"は"
"名詞"	"マドンナ"
"助詞"	"の"
"名詞"	"君"
"助詞"	"に"
"接頭詞"	"お"
"動詞"	"逢う"
"助動詞"	"です"
"助詞"	"か"
"助詞"	"と"
"名詞"	"野"
"助動詞"	"だ"
"助詞"	"が"
"動詞"	"云う"
"記号"	"。"
"名詞"	"赤シャツ"
"助詞"	"は"
"名詞"	"馬鹿"
"フィラー"	"あ"
"動詞"	"云う"
"助詞"	"ちゃ"
"動詞"	"いける"
"助動詞"	"ない"
"記号"	"、"
"名詞"	"間違い"
"助詞"	"に"
"動詞"	"なる"
"助詞"	"と"
"記号"	"、"
"名詞"	"船縁"
"助詞"	"に"
"名詞"	"身"
"助詞"	"を"
"名詞"	"倚"
"動詞"	"たす"
"助動詞"	"た"
"名詞"	"奴"
"助詞"	"を"
"記号"	"、"
"副詞"	"少し"
"動詞"	"起き直る"
"記号"	"。"
"名詞"	"エヘヘヘヘ"
"名詞"	"大丈夫"
"助動詞"	"です"
"助詞"	"よ"
"記号"	"。"
"動詞"	"聞く"
"助動詞"	"た"
"助詞"	"って"
"記号"	"…"
"記号"	"…"
"助詞"	"と"
"名詞"	"野"
"助動詞"	"だ"
"助詞"	"が"
"動詞"	"振り返る"
"助動詞"	"た"
"名詞"	"時"
"記号"	"、"
"名詞"	"おれ"
"助詞"	"は"
"名詞"	"皿"
"助詞"	"の"
"名詞"	"よう"
"助動詞"	"だ"
"名詞"	"眼"
"助詞"	"を"
"名詞"	"野"
"助詞"	"だの"
"名詞"	"頭"
"助詞"	"の"
"名詞"	"上"
"助詞"	"へ"
"名詞"	"まとも"
"助詞"	"に"
"動詞"	"浴びせる"
"動詞"	"掛ける"
"助詞"	"て"
"動詞"	"やる"
"助動詞"	"た"
"記号"	"。"
"名詞"	"野"
"助動詞"	"だ"
"助詞"	"は"
"フィラー"	"ま"
"名詞"	"ぼし"
"名詞"	"そう"
"助詞"	"に"
"動詞"	"引っ繰り返る"
"助詞"	"て"
"記号"	"、"
"助詞"	"や"
"記号"	"、"
"名詞"	"こいつ"
"助詞"	"は"
"名詞"	"降参"
"助動詞"	"だ"
"助詞"	"と"
"名詞"	"首"
"助詞"	"を"
"動詞"	"縮める"
"助詞"	"て"
"記号"	"、"
"名詞"	"頭"
"助詞"	"を"
"動詞"	"掻く"
"助動詞"	"た"
"記号"	"。"
"名詞"	"何"
"助詞"	"という"
"名詞"	"猪口才"
"助動詞"	"だ"
"助動詞"	"う"
"記号"	"。"
"名詞"	"船"
"助詞"	"は"
"名詞"	"静か"
"助動詞"	"だ"
"名詞"	"海"
"助詞"	"を"
"名詞"	"岸"
"助詞"	"へ"
"動詞"	"漕ぐ"
"動詞"	"戻る"
"記号"	"。"
"名詞"	"君"
"名詞"	"釣"
"助詞"	"は"
"副詞"	"あまり"
"名詞"	"好き"
"助動詞"	"だ"
"助動詞"	"ない"
"助詞"	"と"
"動詞"	"見える"
"助動詞"	"ます"
"助詞"	"ね"
"助詞"	"と"
"名詞"	"赤シャツ"
"助詞"	"が"
"動詞"	"聞く"
"助詞"	"から"
"記号"	"、"
"感動詞"	"ええ"
"動詞"	"寝る"
"助詞"	"て"
"動詞"	"いる"
"助詞"	"て"
"名詞"	"空"
"助詞"	"を"
"動詞"	"見る"
"名詞"	"方"
"助詞"	"が"
"形容詞"	"いい"
"助動詞"	"です"
"助詞"	"と"
"動詞"	"答える"
"助詞"	"て"
"記号"	"、"
"動詞"	"吸う"
"動詞"	"かける"
"助動詞"	"た"
"名詞"	"巻"
"名詞"	"烟草"
"助詞"	"を"
"名詞"	"海"
"助詞"	"の"
"名詞"	"中"
"助詞"	"へ"
"動詞"	"たたき込む"
"助動詞"	"だ"
"記号"	"、"
"名詞"	"ジュ"
"助詞"	"と"
"名詞"	"音"
"助詞"	"が"
"動詞"	"する"
"助詞"	"て"
"名詞"	"艪"
"助詞"	"の"
"名詞"	"足"
"助詞"	"で"
"動詞"	"掻き分ける"
"動詞"	"られる"
"助動詞"	"た"
"名詞"	"浪の上"
"助詞"	"を"
"動詞"	"揺る"
"動詞"	"れる"
"助詞"	"ながら"
"名詞"	"漾"
"助詞"	"って"
"動詞"	"いう"
"助動詞"	"た"
"記号"	"。"
"記号"	"「"
"名詞"	"君"
"助詞"	"が"
"動詞"	"来る"
"助動詞"	"た"
"助詞"	"んで"
"名詞"	"生徒"
"助詞"	"も"
"副詞"	"大いに"
"動詞"	"喜ぶ"
"助詞"	"で"
"動詞"	"いる"
"助詞"	"から"
"記号"	"、"
"名詞"	"奮発"
"動詞"	"する"
"助詞"	"て"
"動詞"	"やる"
"助詞"	"て"
"動詞"	"くれる"
"名詞"	"たまえ"
"記号"	"」"
"助詞"	"と"
"名詞"	"今度"
"助詞"	"は"
"名詞"	"釣"
"助詞"	"に"
"助詞"	"は"
"副詞"	"まるで"
"名詞"	"縁故"
"助詞"	"も"
"形容詞"	"ない"
"名詞"	"事"
"助詞"	"を"
"動詞"	"云う"
"動詞"	"出す"
"助動詞"	"た"
"記号"	"。"
"記号"	"「"
"副詞"	"あんまり"
"動詞"	"喜ぶ"
"助詞"	"で"
"助詞"	"も"
"動詞"	"いる"
"助動詞"	"ない"
"助動詞"	"です"
"助動詞"	"う"
"記号"	"」"
"記号"	"「"
"動詞"	"いえる"
"記号"	"、"
"名詞"	"お世辞"
"助詞"	"じゃ"
"助動詞"	"ない"
"記号"	"。"
"副詞"	"全く"
"動詞"	"喜ぶ"
"助詞"	"で"
"動詞"	"いる"
"名詞"	"ん"
"助動詞"	"です"
"記号"	"、"
"助詞"	"ね"
"記号"	"、"
"名詞"	"吉川"
"名詞"	"君"
"記号"	"」"
"記号"	"「"
"動詞"	"喜ぶ"
"動詞"	"でる"
"名詞"	"どころ"
"助詞"	"じゃ"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"大騒ぎ"
"助動詞"	"です"
"記号"	"」"
"助詞"	"と"
"名詞"	"野"
"助動詞"	"だ"
"助詞"	"は"
"副詞"	"にやにや"
"助詞"	"と"
"動詞"	"笑う"
"助動詞"	"た"
"記号"	"。"
"名詞"	"こいつ"
"助詞"	"の"
"動詞"	"云う"
"名詞"	"事"
"助詞"	"は"
"副詞"	"一々"
"名詞"	"癪に障る"
"助詞"	"から"
"名詞"	"妙"
"助動詞"	"だ"
"記号"	"。"
"記号"	"「"
"接続詞"	"しかし"
"名詞"	"君"
"名詞"	"注意"
"動詞"	"する"
"助動詞"	"ない"
"助詞"	"と"
"記号"	"、"
"名詞"	"険"
"名詞"	"呑"
"助動詞"	"です"
"助詞"	"よ"
"記号"	"」"
"助詞"	"と"
"名詞"	"赤シャツ"
"助詞"	"が"
"動詞"	"云う"
"助詞"	"から"
"記号"	"「"
"副詞"	"どうせ"
"名詞"	"険"
"名詞"	"呑"
"助動詞"	"です"
"記号"	"。"
"副詞"	"こう"
"動詞"	"なる"
"名詞"	"険"
"名詞"	"呑"
"助詞"	"は"
"名詞"	"覚悟"
"助動詞"	"です"
"記号"	"」"
"助詞"	"と"
"動詞"	"云う"
"助詞"	"て"
"動詞"	"やる"
"助動詞"	"た"
"記号"	"。"
"副詞"	"実際"
"名詞"	"おれ"
"助詞"	"は"
"名詞"	"免職"
"助詞"	"に"
"動詞"	"なる"
"助詞"	"か"
"記号"	"、"
"名詞"	"寄宿"
"名詞"	"生"
"助詞"	"を"
"副詞"	"ことごとく"
"動詞"	"あやまる"
"動詞"	"せる"
"助詞"	"か"
"記号"	"、"
"名詞"	"どっち"
"助詞"	"か"
"名詞"	"一つ"
"助詞"	"に"
"動詞"	"する"
"名詞"	"了見"
"助詞"	"で"
"動詞"	"いる"
"助動詞"	"た"
"記号"	"。"
"記号"	"「"
"副詞"	"そう"
"動詞"	"云う"
"助詞"	"ちゃ"
"記号"	"、"
"名詞"	"取り付き"
"名詞"	"どころ"
"助詞"	"も"
"形容詞"	"ない"
"助詞"	"が"
"記号"	"――"
"接続詞"	"実は"
"名詞"	"僕"
"助詞"	"も"
"名詞"	"教頭"
"助詞"	"として"
"名詞"	"君"
"助詞"	"の"
"名詞"	"ため"
"助詞"	"を"
"動詞"	"思う"
"助詞"	"から"
"動詞"	"云う"
"名詞"	"ん"
"助動詞"	"だ"
"助詞"	"が"
"記号"	"、"
"形容詞"	"わるい"
"動詞"	"取る"
"助詞"	"ちゃ"
"動詞"	"困る"
"記号"	"」"
"記号"	"「"
"名詞"	"教頭"
"助詞"	"は"
"名詞"	"全区"
"名詞"	"君"
"助詞"	"に"
"名詞"	"好意"
"助詞"	"を"
"動詞"	"持つ"
"動詞"	"てる"
"名詞"	"ん"
"助動詞"	"です"
"助詞"	"よ"
"記号"	"。"
"名詞"	"僕"
"助詞"	"も"
"動詞"	"及ぶ"
"助動詞"	"ぬ"
"助詞"	"ながら"
"記号"	"、"
"連体詞"	"同じ"
"名詞"	"江戸っ子"
"助動詞"	"だ"
"助詞"	"から"
"記号"	"、"
"副詞"	"なるべく"
"形容詞"	"長い"
"接頭詞"	"ご"
"名詞"	"在校"
"助詞"	"を"
"動詞"	"願う"
"助詞"	"て"
"記号"	"、"
"名詞"	"お互い"
"助詞"	"に"
"名詞"	"力"
"助詞"	"に"
"動詞"	"なる"
"助動詞"	"う"
"助詞"	"と"
"動詞"	"思う"
"助詞"	"て"
"記号"	"、"
"名詞"	"これ"
"助詞"	"でも"
"名詞"	"蔭"
"助詞"	"ながら"
"名詞"	"尽力"
"動詞"	"する"
"助詞"	"て"
"動詞"	"いる"
"名詞"	"ん"
"助動詞"	"です"
"助詞"	"よ"
"記号"	"」"
"助詞"	"と"
"名詞"	"野"
"助動詞"	"だ"
"助詞"	"が"
"名詞"	"人間並"
"助詞"	"の"
"名詞"	"事"
"助詞"	"を"
"動詞"	"云う"
"助動詞"	"た"
"記号"	"。"
"名詞"	"野"
"助詞"	"だの"
"名詞"	"お世話"
"助詞"	"に"
"動詞"	"なる"
"助詞"	"くらい"
"助動詞"	"だ"
"名詞"	"首"
"助詞"	"を"
"名詞"	"縊"
"助詞"	"って"
"動詞"	"死ぬ"
"動詞"	"じまう"
"感動詞"	"あ"
"記号"	"。"
"記号"	"「"
"接続詞"	"それで"
"助詞"	"ね"
"記号"	"、"
"名詞"	"生徒"
"助詞"	"は"
"名詞"	"君"
"助詞"	"の"
"動詞"	"来る"
"助動詞"	"た"
"名詞"	"の"
"助詞"	"を"
"名詞"	"大変"
"名詞"	"歓迎"
"動詞"	"する"
"助詞"	"て"
"動詞"	"いる"
"名詞"	"ん"
"助動詞"	"だ"
"助詞"	"が"
"記号"	"、"
"名詞"	"そこ"
"助詞"	"に"
"助詞"	"は"
"名詞"	"いろいろ"
"助動詞"	"だ"
"名詞"	"事情"
"助詞"	"が"
"動詞"	"ある"
"助詞"	"て"
"助詞"	"ね"
"記号"	"。"
"名詞"	"君"
"助詞"	"も"
"名詞"	"腹"
"助詞"	"の"
"動詞"	"立つ"
"名詞"	"事"
"助詞"	"も"
"動詞"	"ある"
"助動詞"	"だ"
"助動詞"	"う"
"助詞"	"が"
"記号"	"、"
"名詞"	"ここ"
"助詞"	"が"
"名詞"	"我慢"
"助動詞"	"だ"
"助詞"	"と"
"動詞"	"思う"
"助詞"	"て"
"記号"	"、"
"名詞"	"辛"
"名詞"	"防"
"動詞"	"する"
"助詞"	"て"
"動詞"	"くれる"
"名詞"	"たまえ"
"記号"	"。"
"副詞"	"決して"
"名詞"	"君"
"助詞"	"の"
"名詞"	"ため"
"助詞"	"に"
"動詞"	"なる"
"助動詞"	"ない"
"名詞"	"よう"
"助動詞"	"だ"
"名詞"	"事"
"助詞"	"は"
"名詞"	"しない"
"助詞"	"から"
"記号"	"」"
"記号"	"「"
"副詞"	"いろいろ"
"助詞"	"の"
"名詞"	"事情"
"助動詞"	"た"
"記号"	"、"
"連体詞"	"どんな"
"名詞"	"事情"
"助動詞"	"です"
"記号"	"」"
"記号"	"「"
"名詞"	"それ"
"助詞"	"が"
"副詞"	"少し"
"動詞"	"込み入る"
"動詞"	"てる"
"名詞"	"ん"
"助動詞"	"だ"
"助詞"	"が"
"記号"	"、"
"副詞"	"まあ"
"副詞"	"だんだん"
"動詞"	"分る"
"助動詞"	"ます"
"助詞"	"よ"
"記号"	"。"
"名詞"	"僕"
"助詞"	"が"
"動詞"	"話す"
"助動詞"	"ない"
"助詞"	"でも"
"名詞"	"自然"
"助詞"	"と"
"動詞"	"分る"
"助詞"	"て"
"動詞"	"来る"
"助動詞"	"です"
"記号"	"、"
"助詞"	"ね"
"名詞"	"吉川"
"名詞"	"君"
"記号"	"」"
"記号"	"「"
"感動詞"	"ええ"
"副詞"	"なかなか"
"動詞"	"込み入る"
"助詞"	"て"
"助動詞"	"ます"
"助詞"	"から"
"助詞"	"ね"
"記号"	"。"
"名詞"	"一朝一夕"
"助詞"	"にゃ"
"副詞"	"到底"
"動詞"	"分る"
"助動詞"	"ます"
"助動詞"	"ん"
"記号"	"。"
"接続詞"	"しかし"
"副詞"	"だんだん"
"動詞"	"分る"
"助動詞"	"ます"
"記号"	"、"
"名詞"	"僕"
"助詞"	"が"
"動詞"	"話す"
"助動詞"	"ない"
"助詞"	"でも"
"名詞"	"自然"
"助詞"	"と"
"動詞"	"分る"
"助詞"	"て"
"動詞"	"来る"
"助動詞"	"です"
"記号"	"」"
"助詞"	"と"
"名詞"	"野"
"助動詞"	"だ"
"助詞"	"は"
"名詞"	"赤シャツ"
"助詞"	"と"
"連体詞"	"同じ"
"名詞"	"よう"
"助動詞"	"だ"
"名詞"	"事"
"助詞"	"を"
"動詞"	"云う"
"記号"	"。"
"記号"	"「"
